videoFile,condition,video,speaker,callSign,colour,number,seq,id,block,exp.thisRepN,exp.thisTrialN,exp.thisN,exp.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,firstHalf.thisRepN,firstHalf.thisTrialN,firstHalf.thisN,firstHalf.thisIndex,blocksA.thisRepN,blocksA.thisTrialN,blocksA.thisN,blocksA.thisIndex,secondHalf.thisRepN,secondHalf.thisTrialN,secondHalf.thisN,secondHalf.thisIndex,blocksB.thisRepN,blocksB.thisTrialN,blocksB.thisN,blocksB.thisIndex,mouseClickOnCall.x,mouseClickOnCall.y,mouseClickOnCall.leftButton,mouseClickOnCall.midButton,mouseClickOnCall.rightButton,mouseClickOnCall.time,mouseClickOnCall.clicked_name,mouseClickOnColour.x,mouseClickOnColour.y,mouseClickOnColour.leftButton,mouseClickOnColour.midButton,mouseClickOnColour.rightButton,mouseClickOnColour.time,mouseClickOnColour.clicked_name,callSignCorrect,colourCorrect,numberCorrect,mouseClickOnNumber.x,mouseClickOnNumber.y,mouseClickOnNumber.leftButton,mouseClickOnNumber.midButton,mouseClickOnNumber.rightButton,mouseClickOnNumber.time,mouseClickOnNumber.clicked_name,participant,order,date,expName,psychopyVersion,frameRate,
video/Experiment/zh_sp07_Ad_Gr_3_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Ad,Gr,3,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,4,4,6,,,,,,,,,-0.4101851851851852,0.11388888888888889,1,0,0,4.396628599963151,call2,-0.040740740740740744,0.11388888888888889,1,0,0,5.038553900027182,colour2,False,True,True,0.3662037037037037,-0.09953703703703703,1,0,0,5.697888599999715,number3,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_Gr_3_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Dr,Gr,3,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,5,5,22,,,,,,,,,-0.42824074074074076,0.10416666666666667,1,0,0,4.765142599993851,call2,-0.07546296296296297,0.10555555555555556,1,0,0,5.364416399970651,colour2,True,True,True,0.3578703703703704,-0.10648148148148148,1,0,0,6.0029280000017025,number3,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_Gr_1_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Ad,Gr,1,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,6,6,4,,,,,,,,,-0.37824074074074077,0.11157407407407408,1,0,0,5.771906600042712,call2,-0.046296296296296294,0.09490740740740741,1,0,0,6.303644399973564,colour2,False,True,True,0.3773148148148148,0.3194444444444444,1,0,0,6.9236552999936976,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_We_4_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Ad,We,4,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,7,7,15,,,,,,,,,-0.42685185185185187,0.26666666666666666,1,0,0,4.467501100036316,call1,-0.046296296296296294,0.06574074074074074,1,0,0,5.085761499998625,colour2,True,False,True,0.3773148148148148,-0.34120370370370373,1,0,0,5.705605100025423,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_Ro_3_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Ad,Ro,3,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,8,8,10,,,,,,,,,-0.4046296296296296,0.26666666666666666,1,0,0,4.634063200035598,call1,-0.07546296296296297,0.2847222222222222,1,0,0,5.236030699976254,colour1,True,False,True,0.40925925925925927,-0.16898148148148148,1,0,0,5.850686500023585,number3,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_Ge_3_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Dr,Ge,3,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,9,9,18,,,,,,,,,-0.37407407407407406,0.2375,1,0,0,5.27092719997745,call1,-0.046296296296296294,0.2388888888888889,1,0,0,5.8612766999867745,colour1,False,True,True,0.43425925925925923,-0.1398148148148148,1,0,0,6.516172199975699,number3,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_Ro_3_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Dr,Ro,3,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,10,10,26,,,,,,,,,-0.3476851851851852,0.09861111111111111,1,0,0,4.8427146000321954,call2,-0.018518518518518517,0.26944444444444443,1,0,0,5.398194200010039,colour1,True,False,True,0.39675925925925926,-0.1412037037037037,1,0,0,6.01136810000753,number3,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_We_2_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Ad,We,2,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,11,11,13,,,,,,,,,-0.40046296296296297,0.27546296296296297,1,0,0,5.028658299997915,call1,0.04398148148148148,-0.29814814814814816,1,0,0,5.626213399984408,colour4,True,True,True,0.36064814814814816,0.08194444444444444,1,0,0,6.339410299959127,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_Ro_2_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Dr,Ro,2,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,12,12,25,,,,,,,,,-0.4060185185185185,0.25416666666666665,1,0,0,5.329503200016916,call1,0.003703703703703704,-0.36898148148148147,1,0,0,6.161221699963789,colour4,False,False,True,0.3592592592592593,0.08055555555555556,1,0,0,6.928396600007545,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_Ge_2_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Dr,Ge,2,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,13,13,17,,,,,,,,,-0.3699074074074074,0.2638888888888889,1,0,0,4.870927799958736,call1,0.04398148148148148,0.2791666666666667,1,0,0,5.487002100038808,colour1,False,True,True,0.3787037037037037,0.06296296296296296,1,0,0,6.160262199991848,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_Ro_2_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Ad,Ro,2,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,14,14,9,,,,,,,,,-0.38657407407407407,0.25462962962962965,1,0,0,4.561469300009776,call1,0.023148148148148147,0.25277777777777777,1,0,0,5.455936800048221,colour1,True,False,True,0.41064814814814815,0.08935185185185185,1,0,0,6.104290699993726,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_We_3_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Dr,We,3,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,15,15,30,,,,,,,,,-0.3921296296296296,0.2791666666666667,1,0,0,5.423659499967471,call1,0.025925925925925925,0.06851851851851852,1,0,0,6.069196099997498,colour2,False,False,False,0.4023148148148148,-0.2967592592592593,1,0,0,6.660544699989259,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_We_2_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Dr,We,2,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,16,16,29,,,,,,,,,-0.38796296296296295,0.24583333333333332,1,0,0,5.243297600012738,call1,0.0023148148148148147,-0.337037037037037,1,0,0,6.004293200036045,colour4,False,True,True,0.3773148148148148,0.11805555555555555,1,0,0,6.890631199989002,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_Gr_4_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Dr,Gr,4,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,17,17,23,,,,,,,,,-0.4185185185185185,0.25833333333333336,1,0,0,4.346083200012799,call1,-0.03796296296296296,0.06712962962962964,1,0,0,4.964985799975693,colour2,False,True,False,0.4425925925925926,-0.14166666666666666,1,0,0,5.745978300052229,number3,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_Ro_1_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Ad,Ro,1,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,18,18,8,,,,,,,,,-0.38935185185185184,0.25833333333333336,1,0,0,4.459174100018572,call1,0.023148148148148147,0.2861111111111111,1,0,0,5.023599100008141,colour1,True,False,True,0.40370370370370373,0.29583333333333334,1,0,0,5.608122200006619,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_Gr_1_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Dr,Gr,1,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,19,19,20,,,,,,,,,-0.42407407407407405,0.0875,1,0,0,5.027937099977862,call2,-0.03935185185185185,0.09861111111111111,1,0,0,5.564664899953641,colour2,True,True,True,0.38425925925925924,0.2625,1,0,0,6.121883100015111,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_Ge_3_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Ad,Ge,3,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,20,20,2,,,,,,,,,-0.42962962962962964,0.2763888888888889,1,0,0,5.353326099982951,call1,-0.022685185185185187,0.3013888888888889,1,0,0,6.093442299985327,colour1,True,True,True,0.4287037037037037,-0.1537037037037037,1,0,0,6.87571570003638,number3,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_We_4_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Dr,We,4,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,21,21,31,,,,,,,,,-0.41435185185185186,0.25972222222222224,1,0,0,4.778195600025356,call1,-0.01574074074074074,-0.29398148148148145,1,0,0,5.535551999986637,colour4,False,True,False,0.43287037037037035,-0.1361111111111111,1,0,0,6.142868900031317,number3,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_Ro_1_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Dr,Ro,1,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,22,22,24,,,,,,,,,-0.36435185185185187,0.0763888888888889,1,0,0,5.5500635000062175,call2,0.03425925925925926,0.09861111111111111,1,0,0,6.340944900002796,colour2,True,False,True,0.42314814814814816,0.3055555555555556,1,0,0,7.15708849998191,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_Ge_1_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Dr,Ge,1,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,23,23,16,,,,,,,,,-0.39351851851851855,0.26666666666666666,1,0,0,5.52466260001529,call1,0.003703703703703704,0.27361111111111114,1,0,0,6.1476697999751195,colour1,False,True,True,0.34675925925925927,0.28055555555555556,1,0,0,6.683255499985535,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_Ge_4_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Ad,Ge,4,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,24,24,3,,,,,,,,,-0.37546296296296294,0.24583333333333332,1,0,0,5.668797899968922,call1,-0.03518518518518519,0.05555555555555555,1,0,0,7.419754700036719,colour2,True,False,True,0.3189814814814815,-0.27870370370370373,1,0,0,7.917161499965005,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_Ge_1_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Ad,Ge,1,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,25,25,0,,,,,,,,,-0.3921296296296296,0.25972222222222224,1,0,0,5.554528600012418,call1,-0.024074074074074074,0.2611111111111111,1,0,0,6.251872300053947,colour1,True,True,True,0.38287037037037036,0.3194444444444444,1,0,0,7.010745000035968,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_Gr_2_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Ad,Gr,2,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,26,26,5,,,,,,,,,-0.40324074074074073,0.29305555555555557,1,0,0,5.196451900003012,call1,0.037037037037037035,0.08518518518518518,1,0,0,5.897911500011105,colour2,True,True,False,0.4356481481481482,0.3194444444444444,1,0,0,6.705500399984885,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_We_1_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Dr,We,1,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,27,27,28,,,,,,,,,-0.3726851851851852,0.08101851851851852,1,0,0,4.938308399985544,call2,-0.010185185185185186,-0.3425925925925926,1,0,0,5.695519600005355,colour4,True,True,True,0.41064814814814815,0.24861111111111112,1,0,0,6.593435699993279,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_Ro_4_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Dr,Ro,4,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,28,28,27,,,,,,,,,-0.40185185185185185,0.2777777777777778,1,0,0,5.081990099977702,call1,0.00787037037037037,0.2986111111111111,1,0,0,6.145712200028356,colour1,False,False,True,0.399537037037037,-0.3537037037037037,1,0,0,6.810023800004274,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_We_1_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Ad,We,1,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,29,29,12,,,,,,,,,-0.41574074074074074,0.27361111111111114,1,0,0,4.107691399985924,call1,-0.01574074074074074,-0.3050925925925926,1,0,0,4.781429700029548,colour4,True,True,True,0.41759259259259257,0.28194444444444444,1,0,0,5.8211256000213325,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_Gr_4_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Ad,Gr,4,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,30,30,7,,,,,,,,,-0.41435185185185186,0.3,1,0,0,4.346276199968997,call1,0.017592592592592594,0.05555555555555555,1,0,0,4.927964300033636,colour2,True,True,True,0.4356481481481482,-0.37037037037037035,1,0,0,5.602486499992665,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_Ro_4_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Ad,Ro,4,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,31,31,11,,,,,,,,,-0.38657407407407407,0.3347222222222222,1,0,0,5.1944321999908425,call1,0.025925925925925925,-0.1037037037037037,1,0,0,5.863394799991511,colour3,True,True,True,0.4217592592592593,-0.33425925925925926,1,0,0,6.556343499978539,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_Ro_3_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp07,Ad,Ro,3,3,1,flow/blocks/NVocInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,3,3,3,0,0,0,10,,,,,,,,,-0.4046296296296296,0.2847222222222222,1,0,0,4.855842299992219,call1,-0.004629629629629629,-0.11898148148148148,1,0,0,5.641967799980193,colour3,True,True,True,0.4412037037037037,-0.12222222222222222,1,0,0,6.291535800031852,number3,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_Ro_2_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp07,Ad,Ro,2,3,1,flow/blocks/NVocInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,3,3,3,0,1,1,9,,,,,,,,,-0.40324074074074073,0.2569444444444444,1,0,0,4.566935500013642,call1,0.024537037037037038,-0.09398148148148149,1,0,0,5.28276980004739,colour3,True,True,True,0.3814814814814815,0.08611111111111111,1,0,0,5.988823699997738,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_We_4_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp01,Ad,We,4,3,1,flow/blocks/NVocInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,3,3,3,0,2,2,15,,,,,,,,,-0.3976851851851852,0.25833333333333336,1,0,0,5.049171099963132,call1,0.023148148148148147,-0.31203703703703706,1,0,0,5.7651390000246465,colour4,True,True,True,0.39814814814814814,-0.3023148148148148,1,0,0,6.411133699992206,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_We_1_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp07,Ad,We,1,3,1,flow/blocks/NVocInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,3,3,3,0,3,3,12,,,,,,,,,-0.4699074074074074,0.32222222222222224,1,0,0,4.4240185000235215,call1,-0.0060185185185185185,-0.34675925925925927,1,0,0,5.1231979000149295,colour4,True,True,True,0.4134259259259259,0.2986111111111111,1,0,0,5.874324100033846,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_Gr_3_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp07,Dr,Gr,3,3,1,flow/blocks/NVocInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,3,3,3,0,4,4,22,,,,,,,,,-0.40879629629629627,0.09212962962962963,1,0,0,4.387990600022022,call2,-0.03657407407407407,0.08796296296296297,1,0,0,5.037992300000042,colour2,True,True,True,0.42592592592592593,-0.11898148148148148,1,0,0,5.6178763000061736,number3,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_Gr_2_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp01,Ad,Gr,2,3,1,flow/blocks/NVocInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,3,3,3,0,5,5,5,,,,,,,,,-0.43796296296296294,0.2708333333333333,1,0,0,5.330928799987305,call1,-0.021296296296296296,0.03333333333333333,1,0,0,6.379996100033168,colour2,True,True,True,0.38842592592592595,0.08333333333333333,1,0,0,6.925894199986942,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_We_2_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp01,Dr,We,2,3,1,flow/blocks/NVocInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,3,3,3,0,6,6,29,,,,,,,,,-0.44907407407407407,0.10462962962962963,1,0,0,5.145053499960341,call2,0.006481481481481481,-0.35648148148148145,1,0,0,5.859133500023745,colour4,True,True,True,0.38842592592592595,0.10277777777777777,1,0,0,6.521873400022741,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_We_1_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp07,Dr,We,1,3,1,flow/blocks/NVocInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,3,3,3,0,7,7,28,,,,,,,,,-0.45601851851851855,0.0875,1,0,0,4.41892279998865,call2,-0.01712962962962963,-0.32175925925925924,1,0,0,5.056192799995188,colour4,True,True,True,0.4148148148148148,0.3125,1,0,0,5.722838799993042,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_Gr_4_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp01,Ad,Gr,4,3,1,flow/blocks/NVocInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,3,3,3,0,8,8,7,,,,,,,,,-0.42407407407407405,0.2902777777777778,1,0,0,5.506284300005063,call1,-0.0699074074074074,0.046296296296296294,1,0,0,6.085968899948057,colour2,True,True,True,0.37453703703703706,-0.32592592592592595,1,0,0,6.772780100000091,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_We_3_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp01,Ad,We,3,3,1,flow/blocks/NVocInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,3,3,3,0,9,9,14,,,,,,,,,-0.4074074074074074,0.2986111111111111,1,0,0,5.450424000038765,call1,0.003703703703703704,-0.33611111111111114,1,0,0,6.289232400013134,colour4,True,True,True,0.39537037037037037,-0.12916666666666668,1,0,0,7.185472700046375,number3,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_Ge_2_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp01,Ad,Ge,2,3,1,flow/blocks/NVocInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,3,3,3,0,10,10,1,,,,,,,,,-0.40185185185185185,0.3013888888888889,1,0,0,5.147165299975313,call1,0.000925925925925926,0.2949074074074074,1,0,0,5.896057499980088,colour1,True,True,True,0.43842592592592594,0.1310185185185185,1,0,0,6.654604899988044,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_We_3_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp07,Dr,We,3,3,1,flow/blocks/NVocInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,3,3,3,0,11,11,30,,,,,,,,,-0.4199074074074074,0.10740740740740741,1,0,0,4.380960099981166,call2,-0.000462962962962963,-0.3384259259259259,1,0,0,5.027488199993968,colour4,True,True,True,0.41898148148148145,-0.14953703703703702,1,0,0,5.827712900005281,number3,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_Gr_1_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp01,Dr,Gr,1,3,1,flow/blocks/NVocInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,3,3,3,0,12,12,20,,,,,,,,,-0.38935185185185184,0.10972222222222222,1,0,0,5.2261189999990165,call2,-0.000462962962962963,0.08935185185185185,1,0,0,5.890707699989434,colour2,True,True,True,0.3439814814814815,0.29583333333333334,1,0,0,6.606668299995363,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_Ro_3_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp01,Dr,Ro,3,3,1,flow/blocks/NVocInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,3,3,3,0,13,13,26,,,,,,,,,-0.45046296296296295,0.10138888888888889,1,0,0,5.398108199995477,call2,-0.032407407407407406,0.09074074074074075,1,0,0,6.428937999997288,colour2,True,False,True,0.3939814814814815,-0.11481481481481481,1,0,0,7.1823507999652065,number3,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_Gr_3_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp07,Ad,Gr,3,3,1,flow/blocks/NVocInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,3,3,3,0,14,14,6,,,,,,,,,-0.3962962962962963,0.28055555555555556,1,0,0,4.507004200015217,call1,0.009259259259259259,0.06851851851851852,1,0,0,5.028017300006468,colour2,True,True,True,0.39675925925925926,-0.12453703703703704,1,0,0,5.6612826000200585,number3,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_Gr_1_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp07,Ad,Gr,1,3,1,flow/blocks/NVocInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,3,3,3,0,15,15,4,,,,,,,,,-0.4699074074074074,0.28888888888888886,1,0,0,5.156867699988652,call1,-0.024074074074074074,0.08101851851851852,1,0,0,5.685669999977108,colour2,True,True,True,0.4064814814814815,0.2902777777777778,1,0,0,6.3338417000486515,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_We_2_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp01,Ad,We,2,3,1,flow/blocks/NVocInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,3,3,3,0,16,16,13,,,,,,,,,-0.41435185185185186,0.30694444444444446,1,0,0,4.959898500004783,call1,0.013425925925925926,-0.29259259259259257,1,0,0,5.596234099997673,colour4,True,True,True,0.46064814814814814,0.1587962962962963,1,0,0,6.321430200012401,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_Ro_4_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp07,Dr,Ro,4,3,1,flow/blocks/NVocInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,3,3,3,0,17,17,27,,,,,,,,,-0.4212962962962963,0.08055555555555556,1,0,0,4.51727110001957,call2,0.038425925925925926,-0.13842592592592592,1,0,0,5.1503648000070825,colour3,True,True,False,0.4078703703703704,0.05138888888888889,1,0,0,6.0695116999559104,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
