26.6795 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002B15C152AF0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002B15C4B94C0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1280, 1024]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
44.8789 	EXP 	window1: mouseVisible = True
44.8897 	EXP 	window1: mouseVisible = False
44.8898 	EXP 	window1: mouseVisible = True
44.9063 	EXP 	window1: mouseVisible = False
44.9067 	EXP 	window1: mouseVisible = True
44.9232 	EXP 	window1: mouseVisible = False
44.9234 	EXP 	window1: mouseVisible = True
44.9396 	EXP 	window1: mouseVisible = False
44.9400 	EXP 	window1: mouseVisible = True
44.9563 	EXP 	window1: mouseVisible = False
44.9564 	EXP 	window1: mouseVisible = True
44.9730 	EXP 	window1: mouseVisible = False
44.9731 	EXP 	window1: mouseVisible = True
44.9897 	EXP 	window1: mouseVisible = False
44.9903 	EXP 	window1: mouseVisible = True
45.0065 	EXP 	window1: mouseVisible = False
45.0067 	EXP 	window1: mouseVisible = True
45.0228 	EXP 	window1: mouseVisible = False
45.0231 	EXP 	window1: mouseVisible = True
45.0402 	EXP 	window1: mouseVisible = False
45.0403 	EXP 	window1: mouseVisible = True
45.0564 	EXP 	window1: mouseVisible = False
45.0565 	EXP 	window1: mouseVisible = True
45.0731 	EXP 	window1: mouseVisible = False
45.0732 	EXP 	window1: mouseVisible = True
45.0899 	EXP 	window1: mouseVisible = False
45.0900 	EXP 	window1: mouseVisible = True
45.1064 	EXP 	window1: mouseVisible = False
45.1066 	EXP 	window1: mouseVisible = True
45.1230 	EXP 	window1: mouseVisible = False
45.1232 	EXP 	window1: mouseVisible = True
45.1396 	EXP 	window1: mouseVisible = False
45.1398 	EXP 	window1: mouseVisible = True
45.1565 	EXP 	window1: mouseVisible = False
45.1567 	EXP 	window1: mouseVisible = True
45.1729 	EXP 	window1: mouseVisible = False
45.1731 	EXP 	window1: mouseVisible = True
45.1896 	EXP 	window1: mouseVisible = False
45.1899 	EXP 	window1: mouseVisible = True
45.2065 	EXP 	window1: mouseVisible = False
45.2068 	EXP 	window1: mouseVisible = True
45.2229 	EXP 	window1: mouseVisible = False
45.2232 	EXP 	window1: mouseVisible = True
45.2435 	EXP 	window1: mouseVisible = False
45.2438 	EXP 	window1: mouseVisible = True
45.2561 	EXP 	window1: mouseVisible = False
45.2565 	EXP 	window1: mouseVisible = True
45.2728 	EXP 	window1: mouseVisible = False
45.2729 	EXP 	window1: mouseVisible = True
45.2893 	EXP 	window1: mouseVisible = False
45.2898 	EXP 	window1: mouseVisible = True
45.3061 	EXP 	window1: mouseVisible = False
45.3062 	EXP 	window1: mouseVisible = True
45.3227 	EXP 	window1: mouseVisible = False
45.3229 	EXP 	window1: mouseVisible = True
45.3856 	EXP 	window1: mouseVisible = False
45.3859 	EXP 	window1: mouseVisible = True
45.4063 	EXP 	window1: mouseVisible = False
45.4065 	EXP 	window1: mouseVisible = True
45.4231 	EXP 	window1: mouseVisible = False
45.4235 	EXP 	window1: mouseVisible = True
45.4397 	EXP 	window1: mouseVisible = False
45.4399 	EXP 	window1: mouseVisible = True
45.4563 	EXP 	window1: mouseVisible = False
45.4564 	EXP 	window1: mouseVisible = True
45.4729 	EXP 	window1: mouseVisible = False
45.4732 	EXP 	window1: mouseVisible = True
45.4893 	EXP 	window1: mouseVisible = False
45.4895 	EXP 	window1: mouseVisible = True
45.5062 	EXP 	window1: mouseVisible = False
45.5066 	EXP 	window1: mouseVisible = True
45.5229 	EXP 	window1: mouseVisible = False
45.5231 	EXP 	window1: mouseVisible = True
45.5397 	EXP 	window1: mouseVisible = False
45.5400 	EXP 	window1: mouseVisible = True
45.5560 	EXP 	window1: mouseVisible = False
45.5562 	EXP 	window1: mouseVisible = True
45.5728 	EXP 	window1: mouseVisible = False
45.5733 	EXP 	window1: mouseVisible = True
45.5896 	EXP 	window1: mouseVisible = False
45.5898 	EXP 	window1: mouseVisible = True
45.6060 	EXP 	window1: mouseVisible = False
45.6064 	EXP 	window1: mouseVisible = True
45.6228 	EXP 	window1: mouseVisible = False
45.6230 	EXP 	window1: mouseVisible = True
45.6394 	EXP 	window1: mouseVisible = False
45.6397 	EXP 	window1: mouseVisible = True
45.6566 	EXP 	window1: mouseVisible = False
45.6567 	EXP 	window1: mouseVisible = True
45.6728 	EXP 	window1: mouseVisible = False
45.6729 	EXP 	window1: mouseVisible = True
45.6895 	EXP 	window1: mouseVisible = False
45.6900 	EXP 	window1: mouseVisible = True
45.7062 	EXP 	window1: mouseVisible = False
45.7064 	EXP 	window1: mouseVisible = True
45.7228 	EXP 	window1: mouseVisible = False
45.7233 	EXP 	window1: mouseVisible = True
45.7395 	EXP 	window1: mouseVisible = False
45.7396 	EXP 	window1: mouseVisible = True
45.7559 	EXP 	window1: mouseVisible = False
45.7561 	EXP 	window1: mouseVisible = True
45.7726 	EXP 	window1: mouseVisible = False
45.7731 	EXP 	window1: mouseVisible = True
45.7893 	EXP 	window1: mouseVisible = False
45.7896 	EXP 	window1: mouseVisible = True
45.8058 	EXP 	window1: mouseVisible = False
45.8060 	EXP 	window1: mouseVisible = True
45.8225 	EXP 	window1: mouseVisible = False
45.8229 	EXP 	window1: mouseVisible = True
45.8752 	EXP 	window1: mouseVisible = False
45.8759 	EXP 	window1: mouseVisible = True
45.8892 	EXP 	window1: mouseVisible = False
45.8894 	EXP 	window1: mouseVisible = True
45.9062 	EXP 	window1: mouseVisible = False
45.9064 	EXP 	window1: mouseVisible = True
45.9228 	EXP 	window1: mouseVisible = False
45.9230 	EXP 	window1: mouseVisible = True
45.9401 	EXP 	window1: mouseVisible = False
45.9403 	EXP 	window1: mouseVisible = True
45.9560 	EXP 	window1: mouseVisible = False
45.9562 	EXP 	window1: mouseVisible = True
45.9726 	EXP 	window1: mouseVisible = False
45.9728 	EXP 	window1: mouseVisible = True
45.9890 	EXP 	window1: mouseVisible = False
45.9891 	EXP 	window1: mouseVisible = True
46.0057 	EXP 	window1: mouseVisible = False
46.0058 	EXP 	window1: mouseVisible = True
46.0223 	EXP 	window1: mouseVisible = False
46.0224 	EXP 	window1: mouseVisible = True
46.0807 	EXP 	window1: mouseVisible = False
46.0808 	EXP 	window1: mouseVisible = True
46.0894 	EXP 	window1: mouseVisible = False
46.0897 	EXP 	window1: mouseVisible = True
46.1057 	EXP 	window1: mouseVisible = False
46.1059 	EXP 	window1: mouseVisible = True
46.1226 	EXP 	window1: mouseVisible = False
46.1228 	EXP 	window1: mouseVisible = True
46.1588 	EXP 	window1: mouseVisible = False
46.1591 	EXP 	window1: mouseVisible = True
46.1726 	EXP 	window1: mouseVisible = False
46.1727 	EXP 	window1: mouseVisible = True
46.1893 	EXP 	window1: mouseVisible = False
46.1901 	EXP 	window1: mouseVisible = True
46.2058 	EXP 	window1: mouseVisible = False
46.2062 	EXP 	window1: mouseVisible = True
46.2230 	EXP 	window1: mouseVisible = False
46.2232 	EXP 	window1: mouseVisible = True
46.3008 	EXP 	window1: mouseVisible = False
46.3013 	EXP 	window1: mouseVisible = True
46.3082 	EXP 	window1: mouseVisible = False
46.3085 	EXP 	window1: mouseVisible = True
46.3802 	EXP 	window1: mouseVisible = False
46.3803 	EXP 	window1: mouseVisible = True
46.3893 	EXP 	window1: mouseVisible = False
46.3898 	EXP 	window1: mouseVisible = True
46.4058 	EXP 	window1: mouseVisible = False
46.4059 	EXP 	window1: mouseVisible = True
46.4222 	EXP 	window1: mouseVisible = False
46.4227 	EXP 	window1: mouseVisible = True
46.4572 	EXP 	window1: mouseVisible = False
46.4577 	EXP 	window1: mouseVisible = True
46.4725 	EXP 	window1: mouseVisible = False
46.4727 	EXP 	window1: mouseVisible = True
46.4894 	EXP 	window1: mouseVisible = False
46.4895 	EXP 	window1: mouseVisible = True
46.5060 	EXP 	window1: mouseVisible = False
46.5062 	EXP 	window1: mouseVisible = True
46.5227 	EXP 	window1: mouseVisible = False
46.5229 	EXP 	window1: mouseVisible = True
46.5391 	EXP 	window1: mouseVisible = False
46.5392 	EXP 	window1: mouseVisible = True
46.5558 	EXP 	window1: mouseVisible = False
46.5559 	EXP 	window1: mouseVisible = True
46.5725 	EXP 	window1: mouseVisible = False
46.5726 	EXP 	window1: mouseVisible = True
46.5889 	EXP 	window1: mouseVisible = False
46.5891 	EXP 	window1: mouseVisible = True
46.6057 	EXP 	window1: mouseVisible = False
46.6058 	EXP 	window1: mouseVisible = True
46.6220 	EXP 	window1: mouseVisible = False
46.6221 	EXP 	window1: mouseVisible = True
46.6773 	EXP 	window1: mouseVisible = False
46.6778 	EXP 	window1: mouseVisible = True
46.6789 	DATA 	Mouse: Left button down, pos=(164,376)
46.7052 	EXP 	call1: texRes = 128
46.7052 	EXP 	call2: texRes = 128
46.7052 	EXP 	call4: texRes = 128
46.7053 	EXP 	window1: mouseVisible = False
46.7057 	EXP 	window1: mouseVisible = True
46.7221 	EXP 	window1: mouseVisible = False
46.7223 	EXP 	window1: mouseVisible = True
46.7711 	EXP 	window1: mouseVisible = False
46.7720 	EXP 	window1: mouseVisible = True
46.7743 	DATA 	Mouse:  Left button up, pos=(164,376)
46.7892 	EXP 	window1: mouseVisible = False
46.7893 	EXP 	window1: mouseVisible = True
46.8058 	EXP 	window1: mouseVisible = False
46.8060 	EXP 	window1: mouseVisible = True
46.8223 	EXP 	window1: mouseVisible = False
46.8225 	EXP 	window1: mouseVisible = True
46.8394 	EXP 	window1: mouseVisible = False
46.8396 	EXP 	window1: mouseVisible = True
46.8553 	EXP 	window1: mouseVisible = False
46.8554 	EXP 	window1: mouseVisible = True
46.8719 	EXP 	window1: mouseVisible = False
46.8721 	EXP 	window1: mouseVisible = True
46.8885 	EXP 	window1: mouseVisible = False
46.8887 	EXP 	window1: mouseVisible = True
46.9054 	EXP 	window1: mouseVisible = False
46.9056 	EXP 	window1: mouseVisible = True
46.9222 	EXP 	window1: mouseVisible = False
46.9223 	EXP 	window1: mouseVisible = True
46.9751 	EXP 	window1: mouseVisible = False
46.9756 	EXP 	window1: mouseVisible = True
46.9892 	EXP 	window1: mouseVisible = False
46.9894 	EXP 	window1: mouseVisible = True
47.0057 	EXP 	window1: mouseVisible = False
47.0061 	EXP 	window1: mouseVisible = True
47.0225 	EXP 	window1: mouseVisible = False
47.0226 	EXP 	window1: mouseVisible = True
47.0393 	EXP 	window1: mouseVisible = False
47.0394 	EXP 	window1: mouseVisible = True
47.0552 	EXP 	window1: mouseVisible = False
47.0554 	EXP 	window1: mouseVisible = True
47.0722 	EXP 	window1: mouseVisible = False
47.0724 	EXP 	window1: mouseVisible = True
47.0889 	EXP 	window1: mouseVisible = False
47.0890 	EXP 	window1: mouseVisible = True
47.1053 	EXP 	window1: mouseVisible = False
47.1055 	EXP 	window1: mouseVisible = True
47.1222 	EXP 	window1: mouseVisible = False
47.1223 	EXP 	window1: mouseVisible = True
47.1771 	EXP 	window1: mouseVisible = False
47.1774 	EXP 	window1: mouseVisible = True
47.1888 	EXP 	window1: mouseVisible = False
47.1893 	EXP 	window1: mouseVisible = True
47.2058 	EXP 	window1: mouseVisible = False
47.2062 	EXP 	window1: mouseVisible = True
47.2225 	EXP 	window1: mouseVisible = False
47.2230 	EXP 	window1: mouseVisible = True
47.2396 	EXP 	window1: mouseVisible = False
47.2407 	EXP 	window1: mouseVisible = True
47.2409 	DATA 	Mouse: Left button down, pos=(674,418)
47.2729 	EXP 	colour1: texRes = 128
47.2729 	EXP 	colour2: texRes = 128
47.2729 	EXP 	colour4: texRes = 128
47.2731 	EXP 	window1: mouseVisible = False
47.2732 	EXP 	window1: mouseVisible = True
47.2888 	EXP 	window1: mouseVisible = False
47.2889 	EXP 	window1: mouseVisible = True
47.3053 	EXP 	window1: mouseVisible = False
47.3054 	EXP 	window1: mouseVisible = True
47.3220 	EXP 	window1: mouseVisible = False
47.3222 	EXP 	window1: mouseVisible = True
47.3390 	EXP 	window1: mouseVisible = False
47.3392 	EXP 	window1: mouseVisible = True
47.3393 	DATA 	Mouse:  Left button up, pos=(674,418)
47.3555 	EXP 	window1: mouseVisible = False
47.3556 	EXP 	window1: mouseVisible = True
47.3720 	EXP 	window1: mouseVisible = False
47.3721 	EXP 	window1: mouseVisible = True
47.3889 	EXP 	window1: mouseVisible = False
47.3894 	EXP 	window1: mouseVisible = True
47.4051 	EXP 	window1: mouseVisible = False
47.4053 	EXP 	window1: mouseVisible = True
47.4223 	EXP 	window1: mouseVisible = False
47.4228 	EXP 	window1: mouseVisible = True
47.4917 	EXP 	window1: mouseVisible = False
47.4921 	EXP 	window1: mouseVisible = True
47.5055 	EXP 	window1: mouseVisible = False
47.5057 	EXP 	window1: mouseVisible = True
47.5222 	EXP 	window1: mouseVisible = False
47.5225 	EXP 	window1: mouseVisible = True
47.5387 	EXP 	window1: mouseVisible = False
47.5389 	EXP 	window1: mouseVisible = True
47.5560 	EXP 	window1: mouseVisible = False
47.5561 	EXP 	window1: mouseVisible = True
47.5722 	EXP 	window1: mouseVisible = False
47.5724 	EXP 	window1: mouseVisible = True
47.5888 	EXP 	window1: mouseVisible = False
47.5889 	EXP 	window1: mouseVisible = True
47.6056 	EXP 	window1: mouseVisible = False
47.6057 	EXP 	window1: mouseVisible = True
47.6221 	EXP 	window1: mouseVisible = False
47.6222 	EXP 	window1: mouseVisible = True
47.6387 	EXP 	window1: mouseVisible = False
47.6389 	EXP 	window1: mouseVisible = True
47.6554 	EXP 	window1: mouseVisible = False
47.6557 	EXP 	window1: mouseVisible = True
47.6721 	EXP 	window1: mouseVisible = False
47.6724 	EXP 	window1: mouseVisible = True
47.6887 	EXP 	window1: mouseVisible = False
47.6889 	EXP 	window1: mouseVisible = True
47.7055 	EXP 	window1: mouseVisible = False
47.7058 	EXP 	window1: mouseVisible = True
47.7222 	EXP 	window1: mouseVisible = False
47.7224 	EXP 	window1: mouseVisible = True
47.7388 	EXP 	window1: mouseVisible = False
47.7390 	EXP 	window1: mouseVisible = True
47.7392 	DATA 	Mouse: Left button down, pos=(1016,427)
47.7575 	EXP 	New trial (rep=0, index=1): OrderedDict([('audiofile', 'audio/SiSSN_DE_Neural2-D_Ad-ro-Ei_-5db.wav'), ('duration', 5.647), ('noise', 'SiSSN'), ('voice', 'Neural2-D'), ('words', 'Ad-ro-Ei'), ('callSign', 'Ad'), ('colour', 'ro'), ('number', 'Ei'), ('levels', '-5db'), ('trigger_start', 200), ('trigger_end', 201), ('trigger_call', 211), ('trigger_col', 223), ('trigger_num', 231), ('file', 'DE_Neural2-D_Ad-ro-Ei.TextGrid'), ('firstSound_tmin', 0.17712), ('lastSound_tmax', 4.902109959666666), ('token_1_tmin', 0.8103105186666667), ('token_1_tmax', 1.3606753429999998), ('token_2_tmin', 2.7893257150000004), ('token_2_tmax', 3.1741457909999995), ('token_3_tmin', 4.443455313), ('token_3_tmax', 4.902109959666666), ('rater', 'mean'), ('newidx', 0), ('block', 'SSN1')])
48.0182 	EXP 	window1: mouseVisible = False
48.0220 	EXP 	Sound sound_1 started
48.0194 	DATA 	Mouse:  Left button up, pos=(1016,427)
48.0232 	EXP 	number1: texRes = 128
48.0232 	EXP 	number2: texRes = 128
48.0232 	EXP 	number4: texRes = 128
48.0232 	EXP 	blankScreenAfterResponse: autoDraw = True
48.0232 	EXP 	blankScreen: autoDraw = False
48.0232 	EXP 	call1: autoDraw = False
48.0232 	EXP 	call2: autoDraw = False
48.0232 	EXP 	call3: autoDraw = False
48.0232 	EXP 	call4: autoDraw = False
48.0232 	EXP 	colour1: autoDraw = False
48.0232 	EXP 	colour2: autoDraw = False
48.0232 	EXP 	colour3: autoDraw = False
48.0232 	EXP 	colour4: autoDraw = False
48.0232 	EXP 	number1: autoDraw = False
48.0232 	EXP 	number2: autoDraw = False
48.0232 	EXP 	number3: autoDraw = False
48.0232 	EXP 	number4: autoDraw = False
48.0232 	EXP 	blankScreenAfterResponse: autoDraw = False
48.0232 	EXP 	fixation: autoDraw = True
53.2226 	EXP 	Sound sound_1 reached end of file
53.2783 	EXP 	window1: mouseVisible = False
53.2870 	EXP 	fixation: autoDraw = False
53.2870 	EXP 	screenAfterAudio: autoDraw = True
53.2870 	EXP 	screenAfterAudio: autoDraw = False
53.2870 	EXP 	fixation: autoDraw = False
53.2870 	EXP 	screenAfterAudio: autoDraw = False
53.2870 	EXP 	call1: texRes = 128
53.2870 	EXP 	call2: texRes = 128
53.2870 	EXP 	call3: texRes = 128
53.2870 	EXP 	call4: texRes = 128
53.2870 	EXP 	colour1: texRes = 128
53.2870 	EXP 	colour2: texRes = 128
53.2870 	EXP 	colour3: texRes = 128
53.2870 	EXP 	colour4: texRes = 128
53.2870 	EXP 	number1: texRes = 128
53.2870 	EXP 	number2: texRes = 128
53.2870 	EXP 	number3: texRes = 128
53.2870 	EXP 	number4: texRes = 128
53.2870 	EXP 	blankScreen: autoDraw = True
53.2871 	EXP 	window1: mouseVisible = False
53.3033 	EXP 	window1: mouseVisible = False
53.3201 	EXP 	window1: mouseVisible = False
53.3369 	EXP 	window1: mouseVisible = False
53.3531 	EXP 	window1: mouseVisible = False
53.3699 	EXP 	window1: mouseVisible = False
53.3866 	EXP 	window1: mouseVisible = False
53.4033 	EXP 	window1: mouseVisible = False
53.4200 	EXP 	window1: mouseVisible = False
53.4367 	EXP 	window1: mouseVisible = False
53.4535 	EXP 	window1: mouseVisible = False
53.4699 	EXP 	window1: mouseVisible = False
53.4866 	EXP 	window1: mouseVisible = False
53.5033 	EXP 	window1: mouseVisible = False
53.5201 	EXP 	window1: mouseVisible = False
53.5365 	EXP 	window1: mouseVisible = False
53.5532 	EXP 	window1: mouseVisible = False
53.5699 	EXP 	window1: mouseVisible = False
53.5867 	EXP 	window1: mouseVisible = False
53.6033 	EXP 	window1: mouseVisible = False
53.6198 	EXP 	window1: mouseVisible = False
53.6365 	EXP 	window1: mouseVisible = False
53.6532 	EXP 	window1: mouseVisible = False
53.6697 	EXP 	window1: mouseVisible = False
53.6864 	EXP 	window1: mouseVisible = False
53.7030 	EXP 	window1: mouseVisible = False
53.7198 	EXP 	window1: mouseVisible = False
53.7365 	EXP 	window1: mouseVisible = False
53.7531 	EXP 	window1: mouseVisible = False
53.7699 	EXP 	window1: mouseVisible = False
53.7863 	EXP 	window1: mouseVisible = False
53.8029 	EXP 	window1: mouseVisible = False
53.8199 	EXP 	window1: mouseVisible = False
53.8368 	EXP 	window1: mouseVisible = False
53.8531 	EXP 	window1: mouseVisible = False
53.8698 	EXP 	window1: mouseVisible = False
53.8862 	EXP 	window1: mouseVisible = False
53.9032 	EXP 	window1: mouseVisible = False
53.9197 	EXP 	window1: mouseVisible = False
53.9365 	EXP 	window1: mouseVisible = False
53.9531 	EXP 	window1: mouseVisible = False
53.9696 	EXP 	window1: mouseVisible = False
53.9864 	EXP 	window1: mouseVisible = False
54.0031 	EXP 	window1: mouseVisible = False
54.0198 	EXP 	window1: mouseVisible = False
54.0365 	EXP 	window1: mouseVisible = False
54.0531 	EXP 	window1: mouseVisible = False
54.0698 	EXP 	window1: mouseVisible = False
54.0863 	EXP 	window1: mouseVisible = False
54.1031 	EXP 	window1: mouseVisible = False
54.1198 	EXP 	window1: mouseVisible = False
54.1364 	EXP 	window1: mouseVisible = False
54.1531 	EXP 	window1: mouseVisible = False
54.1696 	EXP 	window1: mouseVisible = False
54.1866 	EXP 	window1: mouseVisible = False
54.2029 	EXP 	window1: mouseVisible = False
54.2195 	EXP 	window1: mouseVisible = False
54.2363 	EXP 	window1: mouseVisible = False
54.2529 	EXP 	window1: mouseVisible = False
54.2695 	EXP 	window1: mouseVisible = False
54.2856 	EXP 	blankScreen: autoDraw = False
54.2856 	EXP 	call1: autoDraw = True
54.2856 	EXP 	call2: autoDraw = True
54.2856 	EXP 	call3: autoDraw = True
54.2856 	EXP 	call4: autoDraw = True
54.2856 	EXP 	colour1: autoDraw = True
54.2856 	EXP 	colour2: autoDraw = True
54.2856 	EXP 	colour3: autoDraw = True
54.2856 	EXP 	colour4: autoDraw = True
54.2856 	EXP 	number1: autoDraw = True
54.2856 	EXP 	number2: autoDraw = True
54.2856 	EXP 	number3: autoDraw = True
54.2856 	EXP 	number4: autoDraw = True
54.2857 	EXP 	window1: mouseVisible = False
54.2860 	EXP 	window1: mouseVisible = True
54.3028 	EXP 	window1: mouseVisible = False
54.3029 	EXP 	window1: mouseVisible = True
54.3199 	EXP 	window1: mouseVisible = False
54.3201 	EXP 	window1: mouseVisible = True
54.3365 	EXP 	window1: mouseVisible = False
54.3367 	EXP 	window1: mouseVisible = True
54.3531 	EXP 	window1: mouseVisible = False
54.3533 	EXP 	window1: mouseVisible = True
54.3698 	EXP 	window1: mouseVisible = False
54.3700 	EXP 	window1: mouseVisible = True
54.3864 	EXP 	window1: mouseVisible = False
54.3866 	EXP 	window1: mouseVisible = True
54.4031 	EXP 	window1: mouseVisible = False
54.4033 	EXP 	window1: mouseVisible = True
54.4197 	EXP 	window1: mouseVisible = False
54.4199 	EXP 	window1: mouseVisible = True
54.4365 	EXP 	window1: mouseVisible = False
54.4371 	EXP 	window1: mouseVisible = True
54.4543 	EXP 	window1: mouseVisible = False
54.4545 	EXP 	window1: mouseVisible = True
54.4698 	EXP 	window1: mouseVisible = False
54.4701 	EXP 	window1: mouseVisible = True
54.4864 	EXP 	window1: mouseVisible = False
54.4866 	EXP 	window1: mouseVisible = True
54.5029 	EXP 	window1: mouseVisible = False
54.5031 	EXP 	window1: mouseVisible = True
54.5196 	EXP 	window1: mouseVisible = False
54.5197 	EXP 	window1: mouseVisible = True
54.5360 	EXP 	window1: mouseVisible = False
54.5361 	EXP 	window1: mouseVisible = True
54.5969 	EXP 	window1: mouseVisible = False
54.5974 	EXP 	window1: mouseVisible = True
54.6046 	EXP 	window1: mouseVisible = False
54.6047 	EXP 	window1: mouseVisible = True
54.6365 	EXP 	window1: mouseVisible = False
54.6368 	EXP 	window1: mouseVisible = True
54.6602 	EXP 	window1: mouseVisible = False
54.6604 	EXP 	window1: mouseVisible = True
54.6699 	EXP 	window1: mouseVisible = False
54.6701 	EXP 	window1: mouseVisible = True
54.6864 	EXP 	window1: mouseVisible = False
54.6866 	EXP 	window1: mouseVisible = True
54.7030 	EXP 	window1: mouseVisible = False
54.7032 	EXP 	window1: mouseVisible = True
54.7201 	EXP 	window1: mouseVisible = False
54.7203 	EXP 	window1: mouseVisible = True
54.7366 	EXP 	window1: mouseVisible = False
54.7368 	EXP 	window1: mouseVisible = True
54.7532 	EXP 	window1: mouseVisible = False
54.7534 	EXP 	window1: mouseVisible = True
54.7700 	EXP 	window1: mouseVisible = False
54.7701 	EXP 	window1: mouseVisible = True
54.7867 	EXP 	window1: mouseVisible = False
54.7869 	EXP 	window1: mouseVisible = True
54.8031 	EXP 	window1: mouseVisible = False
54.8033 	EXP 	window1: mouseVisible = True
54.8198 	EXP 	window1: mouseVisible = False
54.8201 	EXP 	window1: mouseVisible = True
54.8364 	EXP 	window1: mouseVisible = False
54.8366 	EXP 	window1: mouseVisible = True
54.8610 	EXP 	window1: mouseVisible = False
54.8612 	EXP 	window1: mouseVisible = True
54.8699 	EXP 	window1: mouseVisible = False
54.8703 	EXP 	window1: mouseVisible = True
54.8864 	EXP 	window1: mouseVisible = False
54.8866 	EXP 	window1: mouseVisible = True
54.9026 	EXP 	window1: mouseVisible = False
54.9032 	EXP 	window1: mouseVisible = True
54.9197 	EXP 	window1: mouseVisible = False
54.9199 	EXP 	window1: mouseVisible = True
54.9362 	EXP 	window1: mouseVisible = False
54.9365 	EXP 	window1: mouseVisible = True
54.9530 	EXP 	window1: mouseVisible = False
54.9532 	EXP 	window1: mouseVisible = True
54.9698 	EXP 	window1: mouseVisible = False
54.9700 	EXP 	window1: mouseVisible = True
54.9868 	EXP 	window1: mouseVisible = False
54.9870 	EXP 	window1: mouseVisible = True
55.0027 	EXP 	window1: mouseVisible = False
55.0029 	EXP 	window1: mouseVisible = True
55.0193 	EXP 	window1: mouseVisible = False
55.0195 	EXP 	window1: mouseVisible = True
55.0361 	EXP 	window1: mouseVisible = False
55.0362 	EXP 	window1: mouseVisible = True
55.0529 	EXP 	window1: mouseVisible = False
55.0531 	EXP 	window1: mouseVisible = True
55.0696 	EXP 	window1: mouseVisible = False
55.0698 	EXP 	window1: mouseVisible = True
55.0863 	EXP 	window1: mouseVisible = False
55.0864 	EXP 	window1: mouseVisible = True
55.1030 	EXP 	window1: mouseVisible = False
55.1032 	EXP 	window1: mouseVisible = True
55.1192 	EXP 	window1: mouseVisible = False
55.1193 	EXP 	window1: mouseVisible = True
55.1362 	EXP 	window1: mouseVisible = False
55.1363 	EXP 	window1: mouseVisible = True
55.1526 	EXP 	window1: mouseVisible = False
55.1527 	EXP 	window1: mouseVisible = True
55.1695 	EXP 	window1: mouseVisible = False
55.1697 	EXP 	window1: mouseVisible = True
55.1861 	EXP 	window1: mouseVisible = False
55.1862 	EXP 	window1: mouseVisible = True
55.2029 	EXP 	window1: mouseVisible = False
55.2034 	EXP 	window1: mouseVisible = True
55.2195 	EXP 	window1: mouseVisible = False
55.2197 	EXP 	window1: mouseVisible = True
55.2367 	EXP 	window1: mouseVisible = False
55.2369 	EXP 	window1: mouseVisible = True
55.2527 	EXP 	window1: mouseVisible = False
55.2529 	EXP 	window1: mouseVisible = True
55.2694 	EXP 	window1: mouseVisible = False
55.2698 	EXP 	window1: mouseVisible = True
55.2859 	EXP 	window1: mouseVisible = False
55.2860 	EXP 	window1: mouseVisible = True
55.3032 	EXP 	window1: mouseVisible = False
55.3034 	EXP 	window1: mouseVisible = True
55.3193 	EXP 	window1: mouseVisible = False
55.3195 	EXP 	window1: mouseVisible = True
55.3361 	EXP 	window1: mouseVisible = False
55.3363 	EXP 	window1: mouseVisible = True
55.3526 	EXP 	window1: mouseVisible = False
55.3528 	EXP 	window1: mouseVisible = True
55.3696 	EXP 	window1: mouseVisible = False
55.3700 	EXP 	window1: mouseVisible = True
55.3860 	EXP 	window1: mouseVisible = False
55.3862 	EXP 	window1: mouseVisible = True
55.4026 	EXP 	window1: mouseVisible = False
55.4029 	EXP 	window1: mouseVisible = True
55.4193 	EXP 	window1: mouseVisible = False
55.4195 	EXP 	window1: mouseVisible = True
55.4362 	EXP 	window1: mouseVisible = False
55.4367 	EXP 	window1: mouseVisible = True
55.4528 	EXP 	window1: mouseVisible = False
55.4530 	EXP 	window1: mouseVisible = True
55.4697 	EXP 	window1: mouseVisible = False
55.4698 	EXP 	window1: mouseVisible = True
55.4858 	EXP 	window1: mouseVisible = False
55.4860 	EXP 	window1: mouseVisible = True
55.5026 	EXP 	window1: mouseVisible = False
55.5027 	EXP 	window1: mouseVisible = True
55.5193 	EXP 	window1: mouseVisible = False
55.5195 	EXP 	window1: mouseVisible = True
55.5361 	EXP 	window1: mouseVisible = False
55.5362 	EXP 	window1: mouseVisible = True
55.5527 	EXP 	window1: mouseVisible = False
55.5529 	EXP 	window1: mouseVisible = True
55.5694 	EXP 	window1: mouseVisible = False
55.5696 	EXP 	window1: mouseVisible = True
55.5861 	EXP 	window1: mouseVisible = False
55.5863 	EXP 	window1: mouseVisible = True
55.6022 	EXP 	window1: mouseVisible = False
55.6024 	EXP 	window1: mouseVisible = True
55.6192 	EXP 	window1: mouseVisible = False
55.6193 	EXP 	window1: mouseVisible = True
55.6359 	EXP 	window1: mouseVisible = False
