14.9526 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000205967F1A90>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000020597AA4700>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1280, 1024]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
65.7023 	EXP 	window1: mouseVisible = True
65.7192 	EXP 	window1: mouseVisible = False
65.7194 	EXP 	window1: mouseVisible = True
65.7356 	EXP 	window1: mouseVisible = False
65.7357 	EXP 	window1: mouseVisible = True
65.7523 	EXP 	window1: mouseVisible = False
65.7524 	EXP 	window1: mouseVisible = True
65.7691 	EXP 	window1: mouseVisible = False
65.7693 	EXP 	window1: mouseVisible = True
65.7855 	EXP 	window1: mouseVisible = False
65.7857 	EXP 	window1: mouseVisible = True
65.8020 	EXP 	window1: mouseVisible = False
65.8022 	EXP 	window1: mouseVisible = True
65.8189 	EXP 	window1: mouseVisible = False
65.8191 	EXP 	window1: mouseVisible = True
65.8761 	EXP 	window1: mouseVisible = False
65.8764 	EXP 	window1: mouseVisible = True
65.8855 	EXP 	window1: mouseVisible = False
65.8857 	EXP 	window1: mouseVisible = True
65.9021 	EXP 	window1: mouseVisible = False
65.9023 	EXP 	window1: mouseVisible = True
65.9188 	EXP 	window1: mouseVisible = False
65.9189 	EXP 	window1: mouseVisible = True
65.9712 	EXP 	window1: mouseVisible = False
65.9719 	EXP 	window1: mouseVisible = True
65.9853 	EXP 	window1: mouseVisible = False
65.9857 	EXP 	window1: mouseVisible = True
66.0021 	EXP 	window1: mouseVisible = False
66.0024 	EXP 	window1: mouseVisible = True
66.0186 	EXP 	window1: mouseVisible = False
66.0189 	EXP 	window1: mouseVisible = True
66.0989 	EXP 	window1: mouseVisible = False
66.0995 	EXP 	window1: mouseVisible = True
66.1187 	EXP 	window1: mouseVisible = False
66.1189 	EXP 	window1: mouseVisible = True
66.1786 	EXP 	window1: mouseVisible = False
66.1788 	EXP 	window1: mouseVisible = True
66.1854 	EXP 	window1: mouseVisible = False
66.1855 	EXP 	window1: mouseVisible = True
66.2187 	EXP 	window1: mouseVisible = False
66.2188 	EXP 	window1: mouseVisible = True
66.2353 	EXP 	window1: mouseVisible = False
66.2357 	EXP 	window1: mouseVisible = True
66.2524 	EXP 	window1: mouseVisible = False
66.2525 	EXP 	window1: mouseVisible = True
66.2690 	EXP 	window1: mouseVisible = False
66.2694 	EXP 	window1: mouseVisible = True
66.2854 	EXP 	window1: mouseVisible = False
66.2855 	EXP 	window1: mouseVisible = True
66.3022 	EXP 	window1: mouseVisible = False
66.3027 	EXP 	window1: mouseVisible = True
66.3189 	EXP 	window1: mouseVisible = False
66.3194 	EXP 	window1: mouseVisible = True
66.3354 	EXP 	window1: mouseVisible = False
66.3357 	EXP 	window1: mouseVisible = True
66.3522 	EXP 	window1: mouseVisible = False
66.3526 	EXP 	window1: mouseVisible = True
66.3689 	EXP 	window1: mouseVisible = False
66.3691 	EXP 	window1: mouseVisible = True
66.3855 	EXP 	window1: mouseVisible = False
66.3858 	EXP 	window1: mouseVisible = True
66.4020 	EXP 	window1: mouseVisible = False
66.4023 	EXP 	window1: mouseVisible = True
66.4196 	EXP 	window1: mouseVisible = False
66.4197 	EXP 	window1: mouseVisible = True
66.4354 	EXP 	window1: mouseVisible = False
66.4355 	EXP 	window1: mouseVisible = True
66.4520 	EXP 	window1: mouseVisible = False
66.4522 	EXP 	window1: mouseVisible = True
66.4686 	EXP 	window1: mouseVisible = False
66.4688 	EXP 	window1: mouseVisible = True
66.4854 	EXP 	window1: mouseVisible = False
66.4855 	EXP 	window1: mouseVisible = True
66.5021 	EXP 	window1: mouseVisible = False
66.5022 	EXP 	window1: mouseVisible = True
66.5188 	EXP 	window1: mouseVisible = False
66.5190 	EXP 	window1: mouseVisible = True
66.5354 	EXP 	window1: mouseVisible = False
66.5356 	EXP 	window1: mouseVisible = True
66.5519 	EXP 	window1: mouseVisible = False
66.5521 	EXP 	window1: mouseVisible = True
66.5684 	EXP 	window1: mouseVisible = False
66.5685 	EXP 	window1: mouseVisible = True
66.5853 	EXP 	window1: mouseVisible = False
66.5855 	EXP 	window1: mouseVisible = True
66.6018 	EXP 	window1: mouseVisible = False
66.6020 	EXP 	window1: mouseVisible = True
66.6184 	EXP 	window1: mouseVisible = False
66.6186 	EXP 	window1: mouseVisible = True
66.6351 	EXP 	window1: mouseVisible = False
66.6356 	EXP 	window1: mouseVisible = True
66.6520 	EXP 	window1: mouseVisible = False
66.6521 	EXP 	window1: mouseVisible = True
66.6685 	EXP 	window1: mouseVisible = False
66.6688 	EXP 	window1: mouseVisible = True
66.6851 	EXP 	window1: mouseVisible = False
66.6852 	EXP 	window1: mouseVisible = True
66.7018 	EXP 	window1: mouseVisible = False
66.7020 	EXP 	window1: mouseVisible = True
66.7184 	EXP 	window1: mouseVisible = False
66.7186 	EXP 	window1: mouseVisible = True
66.7822 	EXP 	window1: mouseVisible = False
66.7824 	EXP 	window1: mouseVisible = True
66.8021 	EXP 	window1: mouseVisible = False
66.8022 	EXP 	window1: mouseVisible = True
66.8190 	EXP 	window1: mouseVisible = False
66.8191 	EXP 	window1: mouseVisible = True
66.8352 	EXP 	window1: mouseVisible = False
66.8354 	EXP 	window1: mouseVisible = True
66.8518 	EXP 	window1: mouseVisible = False
66.8520 	EXP 	window1: mouseVisible = True
66.8688 	EXP 	window1: mouseVisible = False
66.8690 	EXP 	window1: mouseVisible = True
66.8852 	EXP 	window1: mouseVisible = False
66.8855 	EXP 	window1: mouseVisible = True
66.9018 	EXP 	window1: mouseVisible = False
66.9022 	EXP 	window1: mouseVisible = True
66.9187 	EXP 	window1: mouseVisible = False
66.9189 	EXP 	window1: mouseVisible = True
66.9352 	EXP 	window1: mouseVisible = False
66.9356 	EXP 	window1: mouseVisible = True
66.9519 	EXP 	window1: mouseVisible = False
66.9520 	EXP 	window1: mouseVisible = True
66.9685 	EXP 	window1: mouseVisible = False
66.9688 	EXP 	window1: mouseVisible = True
66.9854 	EXP 	window1: mouseVisible = False
66.9856 	EXP 	window1: mouseVisible = True
67.0017 	EXP 	window1: mouseVisible = False
67.0021 	EXP 	window1: mouseVisible = True
67.0186 	EXP 	window1: mouseVisible = False
67.0187 	EXP 	window1: mouseVisible = True
67.0352 	EXP 	window1: mouseVisible = False
67.0355 	EXP 	window1: mouseVisible = True
67.0519 	EXP 	window1: mouseVisible = False
67.0521 	EXP 	window1: mouseVisible = True
67.0684 	EXP 	window1: mouseVisible = False
67.0685 	EXP 	window1: mouseVisible = True
67.0853 	EXP 	window1: mouseVisible = False
67.0855 	EXP 	window1: mouseVisible = True
67.1022 	EXP 	window1: mouseVisible = False
67.1024 	EXP 	window1: mouseVisible = True
67.1183 	EXP 	window1: mouseVisible = False
67.1185 	EXP 	window1: mouseVisible = True
67.1351 	EXP 	window1: mouseVisible = False
67.1353 	EXP 	window1: mouseVisible = True
67.1520 	EXP 	window1: mouseVisible = False
67.1524 	EXP 	window1: mouseVisible = True
67.1687 	EXP 	window1: mouseVisible = False
67.1688 	EXP 	window1: mouseVisible = True
67.1852 	EXP 	window1: mouseVisible = False
67.1854 	EXP 	window1: mouseVisible = True
67.2018 	EXP 	window1: mouseVisible = False
67.2019 	EXP 	window1: mouseVisible = True
67.2186 	EXP 	window1: mouseVisible = False
67.2191 	EXP 	window1: mouseVisible = True
67.2350 	EXP 	window1: mouseVisible = False
67.2351 	EXP 	window1: mouseVisible = True
67.2514 	EXP 	window1: mouseVisible = False
67.2518 	EXP 	window1: mouseVisible = True
67.2683 	EXP 	window1: mouseVisible = False
67.2684 	EXP 	window1: mouseVisible = True
67.2850 	EXP 	window1: mouseVisible = False
67.2851 	EXP 	window1: mouseVisible = True
67.3014 	EXP 	window1: mouseVisible = False
67.3015 	EXP 	window1: mouseVisible = True
67.3185 	EXP 	window1: mouseVisible = False
67.3187 	EXP 	window1: mouseVisible = True
67.3678 	EXP 	window1: mouseVisible = False
67.3680 	EXP 	window1: mouseVisible = True
67.3850 	EXP 	window1: mouseVisible = False
67.3852 	EXP 	window1: mouseVisible = True
67.4024 	EXP 	window1: mouseVisible = False
67.4026 	EXP 	window1: mouseVisible = True
67.4186 	EXP 	window1: mouseVisible = False
67.4188 	EXP 	window1: mouseVisible = True
67.4348 	EXP 	window1: mouseVisible = False
67.4349 	EXP 	window1: mouseVisible = True
67.4517 	EXP 	window1: mouseVisible = False
67.4519 	EXP 	window1: mouseVisible = True
67.4682 	EXP 	window1: mouseVisible = False
67.4683 	EXP 	window1: mouseVisible = True
67.4853 	EXP 	window1: mouseVisible = False
67.4854 	EXP 	window1: mouseVisible = True
67.5014 	EXP 	window1: mouseVisible = False
67.5016 	EXP 	window1: mouseVisible = True
67.5181 	EXP 	window1: mouseVisible = False
67.5182 	EXP 	window1: mouseVisible = True
67.5743 	EXP 	window1: mouseVisible = False
67.5745 	EXP 	window1: mouseVisible = True
67.5850 	EXP 	window1: mouseVisible = False
67.5851 	EXP 	window1: mouseVisible = True
67.6014 	EXP 	window1: mouseVisible = False
67.6015 	EXP 	window1: mouseVisible = True
67.6181 	EXP 	window1: mouseVisible = False
67.6183 	EXP 	window1: mouseVisible = True
67.6700 	EXP 	window1: mouseVisible = False
67.6705 	EXP 	window1: mouseVisible = True
67.6850 	EXP 	window1: mouseVisible = False
67.6851 	EXP 	window1: mouseVisible = True
67.7014 	EXP 	window1: mouseVisible = False
67.7019 	EXP 	window1: mouseVisible = True
67.7182 	EXP 	window1: mouseVisible = False
67.7184 	EXP 	window1: mouseVisible = True
67.7349 	EXP 	window1: mouseVisible = False
67.7350 	EXP 	window1: mouseVisible = True
67.7517 	EXP 	window1: mouseVisible = False
67.7519 	EXP 	window1: mouseVisible = True
67.7686 	EXP 	window1: mouseVisible = False
67.7687 	EXP 	window1: mouseVisible = True
67.7848 	EXP 	window1: mouseVisible = False
67.7850 	EXP 	window1: mouseVisible = True
67.8015 	EXP 	window1: mouseVisible = False
67.8017 	EXP 	window1: mouseVisible = True
67.8184 	EXP 	window1: mouseVisible = False
67.8186 	EXP 	window1: mouseVisible = True
67.8348 	EXP 	window1: mouseVisible = False
67.8350 	EXP 	window1: mouseVisible = True
67.8515 	EXP 	window1: mouseVisible = False
67.8516 	EXP 	window1: mouseVisible = True
67.8684 	EXP 	window1: mouseVisible = False
67.8686 	EXP 	window1: mouseVisible = True
67.8850 	EXP 	window1: mouseVisible = False
67.8852 	EXP 	window1: mouseVisible = True
67.9016 	EXP 	window1: mouseVisible = False
67.9017 	EXP 	window1: mouseVisible = True
67.9182 	EXP 	window1: mouseVisible = False
67.9187 	EXP 	window1: mouseVisible = True
67.9347 	EXP 	window1: mouseVisible = False
67.9348 	EXP 	window1: mouseVisible = True
67.9513 	EXP 	window1: mouseVisible = False
67.9515 	EXP 	window1: mouseVisible = True
67.9680 	EXP 	window1: mouseVisible = False
67.9682 	EXP 	window1: mouseVisible = True
67.9847 	EXP 	window1: mouseVisible = False
67.9852 	EXP 	window1: mouseVisible = True
68.0014 	EXP 	window1: mouseVisible = False
68.0015 	EXP 	window1: mouseVisible = True
68.0178 	EXP 	window1: mouseVisible = False
68.0180 	EXP 	window1: mouseVisible = True
68.0671 	EXP 	window1: mouseVisible = False
68.0674 	EXP 	window1: mouseVisible = True
68.0851 	EXP 	window1: mouseVisible = False
68.0853 	EXP 	window1: mouseVisible = True
68.1018 	EXP 	window1: mouseVisible = False
68.1019 	EXP 	window1: mouseVisible = True
68.1182 	EXP 	window1: mouseVisible = False
68.1187 	EXP 	window1: mouseVisible = True
68.1346 	EXP 	window1: mouseVisible = False
68.1348 	EXP 	window1: mouseVisible = True
68.1512 	EXP 	window1: mouseVisible = False
68.1514 	EXP 	window1: mouseVisible = True
68.1678 	EXP 	window1: mouseVisible = False
68.1680 	EXP 	window1: mouseVisible = True
68.1847 	EXP 	window1: mouseVisible = False
68.1850 	EXP 	window1: mouseVisible = True
68.2013 	EXP 	window1: mouseVisible = False
68.2014 	EXP 	window1: mouseVisible = True
68.2182 	EXP 	window1: mouseVisible = False
68.2184 	EXP 	window1: mouseVisible = True
68.2748 	EXP 	window1: mouseVisible = False
68.2751 	EXP 	window1: mouseVisible = True
68.2848 	EXP 	window1: mouseVisible = False
68.2850 	EXP 	window1: mouseVisible = True
68.3013 	EXP 	window1: mouseVisible = False
68.3015 	EXP 	window1: mouseVisible = True
68.3178 	EXP 	window1: mouseVisible = False
68.3180 	EXP 	window1: mouseVisible = True
68.3706 	EXP 	window1: mouseVisible = False
68.3709 	EXP 	window1: mouseVisible = True
68.3847 	EXP 	window1: mouseVisible = False
68.3851 	EXP 	window1: mouseVisible = True
68.4016 	EXP 	window1: mouseVisible = False
68.4018 	EXP 	window1: mouseVisible = True
68.4182 	EXP 	window1: mouseVisible = False
68.4184 	EXP 	window1: mouseVisible = True
68.4348 	EXP 	window1: mouseVisible = False
68.4350 	EXP 	window1: mouseVisible = True
68.4514 	EXP 	window1: mouseVisible = False
68.4515 	EXP 	window1: mouseVisible = True
68.4685 	EXP 	window1: mouseVisible = False
68.4687 	EXP 	window1: mouseVisible = True
68.4846 	EXP 	window1: mouseVisible = False
68.4848 	EXP 	window1: mouseVisible = True
68.5013 	EXP 	window1: mouseVisible = False
68.5015 	EXP 	window1: mouseVisible = True
68.5178 	EXP 	window1: mouseVisible = False
68.5180 	EXP 	window1: mouseVisible = True
68.5347 	EXP 	window1: mouseVisible = False
68.5349 	EXP 	window1: mouseVisible = True
68.5512 	EXP 	window1: mouseVisible = False
68.5514 	EXP 	window1: mouseVisible = True
68.5678 	EXP 	window1: mouseVisible = False
68.5680 	EXP 	window1: mouseVisible = True
68.5846 	EXP 	window1: mouseVisible = False
68.5848 	EXP 	window1: mouseVisible = True
68.6011 	EXP 	window1: mouseVisible = False
68.6013 	EXP 	window1: mouseVisible = True
68.6179 	EXP 	window1: mouseVisible = False
68.6182 	EXP 	window1: mouseVisible = True
68.6742 	EXP 	window1: mouseVisible = False
68.6744 	EXP 	window1: mouseVisible = True
68.6846 	EXP 	window1: mouseVisible = False
68.6847 	EXP 	window1: mouseVisible = True
68.7015 	EXP 	window1: mouseVisible = False
68.7019 	EXP 	window1: mouseVisible = True
68.7178 	EXP 	window1: mouseVisible = False
68.7184 	EXP 	window1: mouseVisible = True
68.7347 	EXP 	window1: mouseVisible = False
68.7349 	EXP 	window1: mouseVisible = True
68.7512 	EXP 	window1: mouseVisible = False
68.7514 	EXP 	window1: mouseVisible = True
68.7678 	EXP 	window1: mouseVisible = False
68.7679 	EXP 	window1: mouseVisible = True
68.7844 	EXP 	window1: mouseVisible = False
68.7846 	EXP 	window1: mouseVisible = True
68.8012 	EXP 	window1: mouseVisible = False
68.8016 	EXP 	window1: mouseVisible = True
68.8177 	EXP 	window1: mouseVisible = False
68.8178 	EXP 	window1: mouseVisible = True
68.8492 	EXP 	window1: mouseVisible = False
68.8495 	EXP 	window1: mouseVisible = True
68.8674 	EXP 	window1: mouseVisible = False
68.8676 	EXP 	window1: mouseVisible = True
68.8842 	EXP 	window1: mouseVisible = False
68.8845 	EXP 	window1: mouseVisible = True
68.9011 	EXP 	window1: mouseVisible = False
68.9013 	EXP 	window1: mouseVisible = True
68.9176 	EXP 	window1: mouseVisible = False
68.9178 	EXP 	window1: mouseVisible = True
68.9770 	EXP 	window1: mouseVisible = False
68.9774 	EXP 	window1: mouseVisible = True
68.9844 	EXP 	window1: mouseVisible = False
68.9845 	EXP 	window1: mouseVisible = True
69.0010 	EXP 	window1: mouseVisible = False
69.0011 	EXP 	window1: mouseVisible = True
69.0179 	EXP 	window1: mouseVisible = False
69.0180 	EXP 	window1: mouseVisible = True
69.0343 	EXP 	window1: mouseVisible = False
69.0345 	EXP 	window1: mouseVisible = True
69.0508 	EXP 	window1: mouseVisible = False
69.0510 	EXP 	window1: mouseVisible = True
69.0675 	EXP 	window1: mouseVisible = False
69.0677 	EXP 	window1: mouseVisible = True
69.0843 	EXP 	window1: mouseVisible = False
69.0844 	EXP 	window1: mouseVisible = True
69.1010 	EXP 	window1: mouseVisible = False
69.1012 	EXP 	window1: mouseVisible = True
69.1176 	EXP 	window1: mouseVisible = False
69.1177 	EXP 	window1: mouseVisible = True
69.1345 	EXP 	window1: mouseVisible = False
69.1347 	EXP 	window1: mouseVisible = True
69.1511 	EXP 	window1: mouseVisible = False
69.1513 	EXP 	window1: mouseVisible = True
69.1675 	EXP 	window1: mouseVisible = False
69.1677 	EXP 	window1: mouseVisible = True
69.1842 	EXP 	window1: mouseVisible = False
69.1844 	EXP 	window1: mouseVisible = True
69.2011 	EXP 	window1: mouseVisible = False
69.2012 	EXP 	window1: mouseVisible = True
69.2174 	EXP 	window1: mouseVisible = False
69.2176 	EXP 	window1: mouseVisible = True
69.2342 	EXP 	window1: mouseVisible = False
69.2343 	EXP 	window1: mouseVisible = True
69.2508 	EXP 	window1: mouseVisible = False
69.2510 	EXP 	window1: mouseVisible = True
69.2674 	EXP 	window1: mouseVisible = False
69.2675 	EXP 	window1: mouseVisible = True
69.2843 	EXP 	window1: mouseVisible = False
69.2844 	EXP 	window1: mouseVisible = True
69.3011 	EXP 	window1: mouseVisible = False
69.3014 	EXP 	window1: mouseVisible = True
69.3175 	EXP 	window1: mouseVisible = False
69.3177 	EXP 	window1: mouseVisible = True
69.3342 	EXP 	window1: mouseVisible = False
69.3344 	EXP 	window1: mouseVisible = True
69.3510 	EXP 	window1: mouseVisible = False
69.3511 	EXP 	window1: mouseVisible = True
69.3677 	EXP 	window1: mouseVisible = False
69.3679 	EXP 	window1: mouseVisible = True
69.3842 	EXP 	window1: mouseVisible = False
69.3844 	EXP 	window1: mouseVisible = True
69.4008 	EXP 	window1: mouseVisible = False
69.4010 	EXP 	window1: mouseVisible = True
69.4177 	EXP 	window1: mouseVisible = False
69.4180 	EXP 	window1: mouseVisible = True
69.4342 	EXP 	window1: mouseVisible = False
69.4343 	EXP 	window1: mouseVisible = True
69.4507 	EXP 	window1: mouseVisible = False
69.4509 	EXP 	window1: mouseVisible = True
69.4675 	EXP 	window1: mouseVisible = False
69.4677 	EXP 	window1: mouseVisible = True
69.4841 	EXP 	window1: mouseVisible = False
69.4843 	EXP 	window1: mouseVisible = True
69.5006 	EXP 	window1: mouseVisible = False
69.5007 	EXP 	window1: mouseVisible = True
69.5181 	EXP 	window1: mouseVisible = False
69.5183 	EXP 	window1: mouseVisible = True
69.5343 	EXP 	window1: mouseVisible = False
69.5344 	EXP 	window1: mouseVisible = True
69.5509 	EXP 	window1: mouseVisible = False
69.5510 	EXP 	window1: mouseVisible = True
69.5673 	EXP 	window1: mouseVisible = False
69.5675 	EXP 	window1: mouseVisible = True
69.5841 	EXP 	window1: mouseVisible = False
69.5842 	EXP 	window1: mouseVisible = True
69.6007 	EXP 	window1: mouseVisible = False
69.6009 	EXP 	window1: mouseVisible = True
69.6175 	EXP 	window1: mouseVisible = False
69.6177 	EXP 	window1: mouseVisible = True
69.6340 	EXP 	window1: mouseVisible = False
69.6345 	EXP 	window1: mouseVisible = True
69.6506 	EXP 	window1: mouseVisible = False
69.6508 	EXP 	window1: mouseVisible = True
69.6675 	EXP 	window1: mouseVisible = False
69.6678 	EXP 	window1: mouseVisible = True
69.6842 	EXP 	window1: mouseVisible = False
69.6843 	EXP 	window1: mouseVisible = True
69.6863 	EXP 	New trial (rep=0, index=5): OrderedDict([('audiofile', 'audio/NV_DE_Neural2-F_Ti-we-Vi_0.7p.wav'), ('duration', 5.0131), ('noise', 'NV'), ('voice', 'Neural2-F'), ('words', 'Ti-we-Vi'), ('callSign', 'Ti'), ('colour', 'we'), ('number', 'Vi'), ('levels', '0.7p'), ('trigger_start', 100), ('trigger_end', 101), ('trigger_call', 114), ('trigger_col', 124), ('trigger_num', 134), ('file', 'DE_Neural2-F_Ti-we-Vi.TextGrid'), ('firstSound_tmin', 0.16712), ('lastSound_tmax', 4.26712), ('token_1_tmin', 0.7567228763333333), ('token_1_tmax', 1.2060759726666666), ('token_2_tmin', 2.298297352), ('token_2_tmax', 2.675880623), ('token_3_tmin', 3.8394019666666654), ('token_3_tmax', 4.26712), ('rater', 'mean'), ('newidx', 13), ('block', 'NV1')])
69.9961 	EXP 	window1: mouseVisible = False
70.0006 	EXP 	Sound sound_1 started
70.0011 	EXP 	blankScreen: autoDraw = False
70.0011 	EXP 	call1: autoDraw = False
70.0011 	EXP 	call2: autoDraw = False
70.0011 	EXP 	call3: autoDraw = False
70.0011 	EXP 	call4: autoDraw = False
70.0011 	EXP 	colour1: autoDraw = False
70.0011 	EXP 	colour2: autoDraw = False
70.0011 	EXP 	colour3: autoDraw = False
70.0011 	EXP 	colour4: autoDraw = False
70.0011 	EXP 	number1: autoDraw = False
70.0011 	EXP 	number2: autoDraw = False
70.0011 	EXP 	number3: autoDraw = False
70.0011 	EXP 	number4: autoDraw = False
70.0011 	EXP 	blankScreenAfterResponse: autoDraw = False
70.0011 	EXP 	fixation: autoDraw = True
74.6129 	EXP 	Sound sound_1 reached end of file
75.0554 	EXP 	window1: mouseVisible = False
75.0653 	EXP 	fixation: autoDraw = False
75.0653 	EXP 	screenAfterAudio: autoDraw = True
75.0653 	EXP 	screenAfterAudio: autoDraw = False
75.0653 	EXP 	fixation: autoDraw = False
75.0653 	EXP 	screenAfterAudio: autoDraw = False
75.0653 	EXP 	call1: texRes = 128
75.0653 	EXP 	call2: texRes = 128
75.0653 	EXP 	call3: texRes = 128
75.0653 	EXP 	call4: texRes = 128
75.0653 	EXP 	colour1: texRes = 128
75.0653 	EXP 	colour2: texRes = 128
75.0653 	EXP 	colour3: texRes = 128
75.0653 	EXP 	colour4: texRes = 128
75.0653 	EXP 	number1: texRes = 128
75.0653 	EXP 	number2: texRes = 128
75.0653 	EXP 	number3: texRes = 128
75.0653 	EXP 	number4: texRes = 128
75.0653 	EXP 	blankScreen: autoDraw = True
75.0654 	EXP 	window1: mouseVisible = False
75.0822 	EXP 	window1: mouseVisible = False
75.0989 	EXP 	window1: mouseVisible = False
75.1154 	EXP 	window1: mouseVisible = False
75.1320 	EXP 	window1: mouseVisible = False
75.1489 	EXP 	window1: mouseVisible = False
75.1654 	EXP 	window1: mouseVisible = False
75.1821 	EXP 	window1: mouseVisible = False
75.1989 	EXP 	window1: mouseVisible = False
75.2155 	EXP 	window1: mouseVisible = False
75.2321 	EXP 	window1: mouseVisible = False
75.2489 	EXP 	window1: mouseVisible = False
75.2657 	EXP 	window1: mouseVisible = False
75.2822 	EXP 	window1: mouseVisible = False
75.2988 	EXP 	window1: mouseVisible = False
75.3154 	EXP 	window1: mouseVisible = False
75.3321 	EXP 	window1: mouseVisible = False
75.3490 	EXP 	window1: mouseVisible = False
75.3655 	EXP 	window1: mouseVisible = False
75.3822 	EXP 	window1: mouseVisible = False
75.3988 	EXP 	window1: mouseVisible = False
75.4155 	EXP 	window1: mouseVisible = False
75.4322 	EXP 	window1: mouseVisible = False
75.4489 	EXP 	window1: mouseVisible = False
75.4654 	EXP 	window1: mouseVisible = False
75.4821 	EXP 	window1: mouseVisible = False
75.4987 	EXP 	window1: mouseVisible = False
75.5155 	EXP 	window1: mouseVisible = False
75.5320 	EXP 	window1: mouseVisible = False
75.5487 	EXP 	window1: mouseVisible = False
75.5655 	EXP 	window1: mouseVisible = False
75.5821 	EXP 	window1: mouseVisible = False
75.5988 	EXP 	window1: mouseVisible = False
75.6154 	EXP 	window1: mouseVisible = False
75.6318 	EXP 	window1: mouseVisible = False
75.6486 	EXP 	window1: mouseVisible = False
75.6653 	EXP 	window1: mouseVisible = False
75.6820 	EXP 	window1: mouseVisible = False
75.6987 	EXP 	window1: mouseVisible = False
75.7154 	EXP 	window1: mouseVisible = False
75.7319 	EXP 	window1: mouseVisible = False
75.7487 	EXP 	window1: mouseVisible = False
75.7651 	EXP 	window1: mouseVisible = False
75.7822 	EXP 	window1: mouseVisible = False
75.7985 	EXP 	window1: mouseVisible = False
75.8154 	EXP 	window1: mouseVisible = False
75.8321 	EXP 	window1: mouseVisible = False
75.8486 	EXP 	window1: mouseVisible = False
75.8653 	EXP 	window1: mouseVisible = False
75.8820 	EXP 	window1: mouseVisible = False
75.8985 	EXP 	window1: mouseVisible = False
75.9155 	EXP 	window1: mouseVisible = False
75.9319 	EXP 	window1: mouseVisible = False
75.9486 	EXP 	window1: mouseVisible = False
75.9652 	EXP 	window1: mouseVisible = False
75.9819 	EXP 	window1: mouseVisible = False
75.9986 	EXP 	window1: mouseVisible = False
76.0152 	EXP 	window1: mouseVisible = False
76.0320 	EXP 	window1: mouseVisible = False
76.0485 	EXP 	window1: mouseVisible = False
76.0647 	EXP 	blankScreen: autoDraw = False
76.0647 	EXP 	call1: autoDraw = True
76.0647 	EXP 	call2: autoDraw = True
76.0647 	EXP 	call3: autoDraw = True
76.0647 	EXP 	call4: autoDraw = True
76.0647 	EXP 	colour1: autoDraw = True
76.0647 	EXP 	colour2: autoDraw = True
76.0647 	EXP 	colour3: autoDraw = True
76.0647 	EXP 	colour4: autoDraw = True
76.0647 	EXP 	number1: autoDraw = True
76.0647 	EXP 	number2: autoDraw = True
76.0647 	EXP 	number3: autoDraw = True
76.0647 	EXP 	number4: autoDraw = True
76.0648 	EXP 	window1: mouseVisible = False
76.0650 	EXP 	window1: mouseVisible = True
76.0821 	EXP 	window1: mouseVisible = False
76.0822 	EXP 	window1: mouseVisible = True
76.0986 	EXP 	window1: mouseVisible = False
76.0988 	EXP 	window1: mouseVisible = True
76.1155 	EXP 	window1: mouseVisible = False
76.1157 	EXP 	window1: mouseVisible = True
76.1320 	EXP 	window1: mouseVisible = False
76.1321 	EXP 	window1: mouseVisible = True
76.1487 	EXP 	window1: mouseVisible = False
76.1490 	EXP 	window1: mouseVisible = True
76.1652 	EXP 	window1: mouseVisible = False
76.1656 	EXP 	window1: mouseVisible = True
76.1820 	EXP 	window1: mouseVisible = False
76.1821 	EXP 	window1: mouseVisible = True
76.1987 	EXP 	window1: mouseVisible = False
76.1989 	EXP 	window1: mouseVisible = True
76.2153 	EXP 	window1: mouseVisible = False
76.2154 	EXP 	window1: mouseVisible = True
76.2320 	EXP 	window1: mouseVisible = False
76.2324 	EXP 	window1: mouseVisible = True
76.3115 	EXP 	window1: mouseVisible = False
76.3118 	EXP 	window1: mouseVisible = True
76.3320 	EXP 	window1: mouseVisible = False
76.3322 	EXP 	window1: mouseVisible = True
76.3911 	EXP 	window1: mouseVisible = False
76.3914 	EXP 	window1: mouseVisible = True
76.3988 	EXP 	window1: mouseVisible = False
76.3990 	EXP 	window1: mouseVisible = True
76.4153 	EXP 	window1: mouseVisible = False
76.4156 	EXP 	window1: mouseVisible = True
76.4318 	EXP 	window1: mouseVisible = False
76.4319 	EXP 	window1: mouseVisible = True
76.4711 	EXP 	window1: mouseVisible = False
76.4716 	EXP 	window1: mouseVisible = True
76.4819 	EXP 	window1: mouseVisible = False
76.4822 	EXP 	window1: mouseVisible = True
76.4989 	EXP 	window1: mouseVisible = False
76.4994 	EXP 	window1: mouseVisible = True
76.5153 	EXP 	window1: mouseVisible = False
76.5155 	EXP 	window1: mouseVisible = True
76.5322 	EXP 	window1: mouseVisible = False
76.5326 	EXP 	window1: mouseVisible = True
76.5509 	EXP 	window1: mouseVisible = False
76.5512 	EXP 	window1: mouseVisible = True
76.5654 	EXP 	window1: mouseVisible = False
