8.5997 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001284D812AC0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001284DB85730>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1280, 1024]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
23.3116 	EXP 	window1: mouseVisible = True
23.3279 	EXP 	window1: mouseVisible = False
23.3286 	EXP 	window1: mouseVisible = True
23.3444 	EXP 	window1: mouseVisible = False
23.3446 	EXP 	window1: mouseVisible = True
23.3951 	EXP 	window1: mouseVisible = False
23.3962 	EXP 	window1: mouseVisible = True
23.4112 	EXP 	window1: mouseVisible = False
23.4114 	EXP 	window1: mouseVisible = True
23.4277 	EXP 	window1: mouseVisible = False
23.4282 	EXP 	window1: mouseVisible = True
23.4447 	EXP 	window1: mouseVisible = False
23.4449 	EXP 	window1: mouseVisible = True
23.5069 	EXP 	window1: mouseVisible = False
23.5080 	EXP 	window1: mouseVisible = True
23.5279 	EXP 	window1: mouseVisible = False
23.5285 	EXP 	window1: mouseVisible = True
23.5447 	EXP 	window1: mouseVisible = False
23.5449 	EXP 	window1: mouseVisible = True
23.5611 	EXP 	window1: mouseVisible = False
23.5617 	EXP 	window1: mouseVisible = True
23.5780 	EXP 	window1: mouseVisible = False
23.5781 	EXP 	window1: mouseVisible = True
23.5948 	EXP 	window1: mouseVisible = False
23.5955 	EXP 	window1: mouseVisible = True
23.6111 	EXP 	window1: mouseVisible = False
23.6122 	EXP 	window1: mouseVisible = True
23.6279 	EXP 	window1: mouseVisible = False
23.6285 	EXP 	window1: mouseVisible = True
23.6445 	EXP 	window1: mouseVisible = False
23.6447 	EXP 	window1: mouseVisible = True
23.6613 	EXP 	window1: mouseVisible = False
23.6619 	EXP 	window1: mouseVisible = True
23.6777 	EXP 	window1: mouseVisible = False
23.6783 	EXP 	window1: mouseVisible = True
23.6948 	EXP 	window1: mouseVisible = False
23.6952 	EXP 	window1: mouseVisible = True
23.7111 	EXP 	window1: mouseVisible = False
23.7113 	EXP 	window1: mouseVisible = True
23.7280 	EXP 	window1: mouseVisible = False
23.7284 	EXP 	window1: mouseVisible = True
23.7446 	EXP 	window1: mouseVisible = False
23.7452 	EXP 	window1: mouseVisible = True
23.7612 	EXP 	window1: mouseVisible = False
23.7614 	EXP 	window1: mouseVisible = True
23.7775 	EXP 	window1: mouseVisible = False
23.7780 	EXP 	window1: mouseVisible = True
23.7938 	EXP 	window1: mouseVisible = False
23.7940 	EXP 	window1: mouseVisible = True
23.8111 	EXP 	window1: mouseVisible = False
23.8118 	EXP 	window1: mouseVisible = True
23.8273 	EXP 	window1: mouseVisible = False
23.8274 	EXP 	window1: mouseVisible = True
23.8443 	EXP 	window1: mouseVisible = False
23.8448 	EXP 	window1: mouseVisible = True
23.8972 	EXP 	window1: mouseVisible = False
23.8981 	EXP 	window1: mouseVisible = True
23.9106 	EXP 	window1: mouseVisible = False
23.9111 	EXP 	window1: mouseVisible = True
23.9276 	EXP 	window1: mouseVisible = False
23.9278 	EXP 	window1: mouseVisible = True
23.9442 	EXP 	window1: mouseVisible = False
23.9448 	EXP 	window1: mouseVisible = True
24.0073 	EXP 	window1: mouseVisible = False
24.0080 	EXP 	window1: mouseVisible = True
24.0278 	EXP 	window1: mouseVisible = False
24.0284 	EXP 	window1: mouseVisible = True
24.0443 	EXP 	window1: mouseVisible = False
24.0453 	EXP 	window1: mouseVisible = True
24.0609 	EXP 	window1: mouseVisible = False
24.0614 	EXP 	window1: mouseVisible = True
24.0780 	EXP 	window1: mouseVisible = False
24.0782 	EXP 	window1: mouseVisible = True
24.0944 	EXP 	window1: mouseVisible = False
24.0951 	EXP 	window1: mouseVisible = True
24.1111 	EXP 	window1: mouseVisible = False
24.1112 	EXP 	window1: mouseVisible = True
24.1279 	EXP 	window1: mouseVisible = False
24.1285 	EXP 	window1: mouseVisible = True
24.1443 	EXP 	window1: mouseVisible = False
24.1445 	EXP 	window1: mouseVisible = True
24.1611 	EXP 	window1: mouseVisible = False
24.1621 	EXP 	window1: mouseVisible = True
24.1777 	EXP 	window1: mouseVisible = False
24.1779 	EXP 	window1: mouseVisible = True
24.1945 	EXP 	window1: mouseVisible = False
24.1948 	EXP 	window1: mouseVisible = True
24.2111 	EXP 	window1: mouseVisible = False
24.2113 	EXP 	window1: mouseVisible = True
24.2276 	EXP 	window1: mouseVisible = False
24.2278 	EXP 	window1: mouseVisible = True
24.2443 	EXP 	window1: mouseVisible = False
24.2448 	EXP 	window1: mouseVisible = True
24.2609 	EXP 	window1: mouseVisible = False
24.2616 	EXP 	window1: mouseVisible = True
24.2777 	EXP 	window1: mouseVisible = False
24.2782 	EXP 	window1: mouseVisible = True
24.2942 	EXP 	window1: mouseVisible = False
24.2943 	EXP 	window1: mouseVisible = True
24.3111 	EXP 	window1: mouseVisible = False
24.3118 	EXP 	window1: mouseVisible = True
24.3273 	EXP 	window1: mouseVisible = False
24.3274 	EXP 	window1: mouseVisible = True
24.3439 	EXP 	window1: mouseVisible = False
24.3443 	EXP 	window1: mouseVisible = True
24.3997 	EXP 	window1: mouseVisible = False
24.4007 	EXP 	window1: mouseVisible = True
24.4110 	EXP 	window1: mouseVisible = False
24.4111 	EXP 	window1: mouseVisible = True
24.4273 	EXP 	window1: mouseVisible = False
24.4276 	EXP 	window1: mouseVisible = True
24.4440 	EXP 	window1: mouseVisible = False
24.4447 	EXP 	window1: mouseVisible = True
24.4927 	EXP 	window1: mouseVisible = False
24.4935 	EXP 	window1: mouseVisible = True
24.5108 	EXP 	window1: mouseVisible = False
24.5109 	EXP 	window1: mouseVisible = True
24.5275 	EXP 	window1: mouseVisible = False
24.5277 	EXP 	window1: mouseVisible = True
24.5444 	EXP 	window1: mouseVisible = False
24.5445 	EXP 	window1: mouseVisible = True
24.5607 	EXP 	window1: mouseVisible = False
24.5609 	EXP 	window1: mouseVisible = True
24.5776 	EXP 	window1: mouseVisible = False
24.5782 	EXP 	window1: mouseVisible = True
24.5940 	EXP 	window1: mouseVisible = False
24.5942 	EXP 	window1: mouseVisible = True
24.6107 	EXP 	window1: mouseVisible = False
24.6108 	EXP 	window1: mouseVisible = True
24.6272 	EXP 	window1: mouseVisible = False
24.6274 	EXP 	window1: mouseVisible = True
24.6440 	EXP 	window1: mouseVisible = False
24.6441 	EXP 	window1: mouseVisible = True
24.6981 	EXP 	window1: mouseVisible = False
24.6984 	EXP 	window1: mouseVisible = True
24.7107 	EXP 	window1: mouseVisible = False
24.7112 	EXP 	window1: mouseVisible = True
24.7274 	EXP 	window1: mouseVisible = False
24.7283 	EXP 	window1: mouseVisible = True
24.7441 	EXP 	window1: mouseVisible = False
24.7443 	EXP 	window1: mouseVisible = True
24.8069 	EXP 	window1: mouseVisible = False
24.8078 	EXP 	window1: mouseVisible = True
24.8279 	EXP 	window1: mouseVisible = False
24.8281 	EXP 	window1: mouseVisible = True
24.8441 	EXP 	window1: mouseVisible = False
24.8443 	EXP 	window1: mouseVisible = True
24.8607 	EXP 	window1: mouseVisible = False
24.8609 	EXP 	window1: mouseVisible = True
24.8776 	EXP 	window1: mouseVisible = False
24.8778 	EXP 	window1: mouseVisible = True
24.8945 	EXP 	window1: mouseVisible = False
24.8947 	EXP 	window1: mouseVisible = True
24.9107 	EXP 	window1: mouseVisible = False
24.9113 	EXP 	window1: mouseVisible = True
24.9275 	EXP 	window1: mouseVisible = False
24.9277 	EXP 	window1: mouseVisible = True
24.9442 	EXP 	window1: mouseVisible = False
24.9444 	EXP 	window1: mouseVisible = True
24.9608 	EXP 	window1: mouseVisible = False
24.9610 	EXP 	window1: mouseVisible = True
24.9775 	EXP 	window1: mouseVisible = False
24.9776 	EXP 	window1: mouseVisible = True
24.9940 	EXP 	window1: mouseVisible = False
24.9945 	EXP 	window1: mouseVisible = True
25.0106 	EXP 	window1: mouseVisible = False
25.0111 	EXP 	window1: mouseVisible = True
25.0276 	EXP 	window1: mouseVisible = False
25.0279 	EXP 	window1: mouseVisible = True
25.0439 	EXP 	window1: mouseVisible = False
25.0440 	EXP 	window1: mouseVisible = True
25.0608 	EXP 	window1: mouseVisible = False
25.0612 	EXP 	window1: mouseVisible = True
25.0769 	EXP 	window1: mouseVisible = False
25.0771 	EXP 	window1: mouseVisible = True
25.0935 	EXP 	window1: mouseVisible = False
25.0936 	EXP 	window1: mouseVisible = True
25.1105 	EXP 	window1: mouseVisible = False
25.1110 	EXP 	window1: mouseVisible = True
25.1272 	EXP 	window1: mouseVisible = False
25.1274 	EXP 	window1: mouseVisible = True
25.1440 	EXP 	window1: mouseVisible = False
25.1442 	EXP 	window1: mouseVisible = True
25.2003 	EXP 	window1: mouseVisible = False
25.2014 	EXP 	window1: mouseVisible = True
25.2106 	EXP 	window1: mouseVisible = False
25.2108 	EXP 	window1: mouseVisible = True
25.2271 	EXP 	window1: mouseVisible = False
25.2279 	EXP 	window1: mouseVisible = True
25.2440 	EXP 	window1: mouseVisible = False
25.2442 	EXP 	window1: mouseVisible = True
25.2943 	EXP 	window1: mouseVisible = False
25.2952 	EXP 	window1: mouseVisible = True
25.3107 	EXP 	window1: mouseVisible = False
25.3115 	EXP 	window1: mouseVisible = True
25.3278 	EXP 	window1: mouseVisible = False
25.3280 	EXP 	window1: mouseVisible = True
25.3441 	EXP 	window1: mouseVisible = False
25.3443 	EXP 	window1: mouseVisible = True
25.3611 	EXP 	window1: mouseVisible = False
25.3616 	EXP 	window1: mouseVisible = True
25.3771 	EXP 	window1: mouseVisible = False
25.3772 	EXP 	window1: mouseVisible = True
25.3937 	EXP 	window1: mouseVisible = False
25.3939 	EXP 	window1: mouseVisible = True
25.4107 	EXP 	window1: mouseVisible = False
25.4109 	EXP 	window1: mouseVisible = True
25.4273 	EXP 	window1: mouseVisible = False
25.4274 	EXP 	window1: mouseVisible = True
25.4441 	EXP 	window1: mouseVisible = False
25.4443 	EXP 	window1: mouseVisible = True
25.4611 	EXP 	window1: mouseVisible = False
25.4612 	EXP 	window1: mouseVisible = True
25.4776 	EXP 	window1: mouseVisible = False
25.4782 	EXP 	window1: mouseVisible = True
25.4939 	EXP 	window1: mouseVisible = False
25.4941 	EXP 	window1: mouseVisible = True
25.5107 	EXP 	window1: mouseVisible = False
25.5112 	EXP 	window1: mouseVisible = True
25.5274 	EXP 	window1: mouseVisible = False
25.5284 	EXP 	window1: mouseVisible = True
25.5440 	EXP 	window1: mouseVisible = False
25.5445 	EXP 	window1: mouseVisible = True
25.5605 	EXP 	window1: mouseVisible = False
25.5609 	EXP 	window1: mouseVisible = True
25.5768 	EXP 	window1: mouseVisible = False
25.5775 	EXP 	window1: mouseVisible = True
25.5937 	EXP 	window1: mouseVisible = False
25.5938 	EXP 	window1: mouseVisible = True
25.6100 	EXP 	window1: mouseVisible = False
25.6101 	EXP 	window1: mouseVisible = True
25.6270 	EXP 	window1: mouseVisible = False
25.6272 	EXP 	window1: mouseVisible = True
25.6440 	EXP 	window1: mouseVisible = False
25.6442 	EXP 	window1: mouseVisible = True
25.7024 	EXP 	window1: mouseVisible = False
25.7030 	EXP 	window1: mouseVisible = True
25.7105 	EXP 	window1: mouseVisible = False
25.7106 	EXP 	window1: mouseVisible = True
25.7269 	EXP 	window1: mouseVisible = False
25.7271 	EXP 	window1: mouseVisible = True
25.7439 	EXP 	window1: mouseVisible = False
25.7449 	EXP 	window1: mouseVisible = True
25.7981 	EXP 	window1: mouseVisible = False
25.7988 	EXP 	window1: mouseVisible = True
25.8107 	EXP 	window1: mouseVisible = False
25.8109 	EXP 	window1: mouseVisible = True
25.8272 	EXP 	window1: mouseVisible = False
25.8278 	EXP 	window1: mouseVisible = True
25.8437 	EXP 	window1: mouseVisible = False
25.8440 	EXP 	window1: mouseVisible = True
25.8612 	EXP 	window1: mouseVisible = False
25.8621 	EXP 	window1: mouseVisible = True
25.8768 	EXP 	window1: mouseVisible = False
25.8770 	EXP 	window1: mouseVisible = True
25.8937 	EXP 	window1: mouseVisible = False
25.8939 	EXP 	window1: mouseVisible = True
25.9104 	EXP 	window1: mouseVisible = False
25.9105 	EXP 	window1: mouseVisible = True
25.9267 	EXP 	window1: mouseVisible = False
25.9269 	EXP 	window1: mouseVisible = True
25.9437 	EXP 	window1: mouseVisible = False
25.9439 	EXP 	window1: mouseVisible = True
26.0013 	EXP 	window1: mouseVisible = False
26.0026 	EXP 	window1: mouseVisible = True
26.0103 	EXP 	window1: mouseVisible = False
26.0104 	EXP 	window1: mouseVisible = True
26.0270 	EXP 	window1: mouseVisible = False
26.0277 	EXP 	window1: mouseVisible = True
26.0437 	EXP 	window1: mouseVisible = False
26.0441 	EXP 	window1: mouseVisible = True
26.0604 	EXP 	window1: mouseVisible = False
26.0800 	EXP 	window1: mouseVisible = True
26.0938 	EXP 	window1: mouseVisible = False
26.0940 	EXP 	window1: mouseVisible = True
26.1101 	EXP 	window1: mouseVisible = False
26.1111 	EXP 	window1: mouseVisible = True
26.1270 	EXP 	window1: mouseVisible = False
26.1277 	EXP 	window1: mouseVisible = True
26.1436 	EXP 	window1: mouseVisible = False
26.1438 	EXP 	window1: mouseVisible = True
26.1601 	EXP 	window1: mouseVisible = False
26.2057 	EXP 	window1: mouseVisible = True
26.2127 	EXP 	window1: mouseVisible = False
26.2136 	EXP 	window1: mouseVisible = True
26.2435 	EXP 	window1: mouseVisible = False
26.2441 	EXP 	window1: mouseVisible = True
26.2612 	EXP 	window1: mouseVisible = False
26.2618 	EXP 	window1: mouseVisible = True
26.2771 	EXP 	window1: mouseVisible = False
26.2772 	EXP 	window1: mouseVisible = True
26.2936 	EXP 	window1: mouseVisible = False
26.2942 	EXP 	window1: mouseVisible = True
26.3104 	EXP 	window1: mouseVisible = False
26.3106 	EXP 	window1: mouseVisible = True
26.3272 	EXP 	window1: mouseVisible = False
26.3281 	EXP 	window1: mouseVisible = True
26.3434 	EXP 	window1: mouseVisible = False
26.3438 	EXP 	window1: mouseVisible = True
26.3604 	EXP 	window1: mouseVisible = False
26.3611 	EXP 	window1: mouseVisible = True
26.3768 	EXP 	window1: mouseVisible = False
26.3770 	EXP 	window1: mouseVisible = True
26.3938 	EXP 	window1: mouseVisible = False
26.3944 	EXP 	window1: mouseVisible = True
26.4101 	EXP 	window1: mouseVisible = False
26.4102 	EXP 	window1: mouseVisible = True
26.4270 	EXP 	window1: mouseVisible = False
26.4271 	EXP 	window1: mouseVisible = True
26.4435 	EXP 	window1: mouseVisible = False
26.4436 	EXP 	window1: mouseVisible = True
26.4601 	EXP 	window1: mouseVisible = False
26.4602 	EXP 	window1: mouseVisible = True
26.4768 	EXP 	window1: mouseVisible = False
26.4773 	EXP 	window1: mouseVisible = True
26.4939 	EXP 	window1: mouseVisible = False
26.4941 	EXP 	window1: mouseVisible = True
26.5101 	EXP 	window1: mouseVisible = False
26.5107 	EXP 	window1: mouseVisible = True
26.5267 	EXP 	window1: mouseVisible = False
26.5268 	EXP 	window1: mouseVisible = True
26.5436 	EXP 	window1: mouseVisible = False
26.5445 	EXP 	window1: mouseVisible = True
26.5599 	EXP 	window1: mouseVisible = False
26.5603 	EXP 	window1: mouseVisible = True
26.5768 	EXP 	window1: mouseVisible = False
26.5774 	EXP 	window1: mouseVisible = True
26.5935 	EXP 	window1: mouseVisible = False
26.5936 	EXP 	window1: mouseVisible = True
26.6100 	EXP 	window1: mouseVisible = False
26.6106 	EXP 	window1: mouseVisible = True
26.6264 	EXP 	window1: mouseVisible = False
26.6266 	EXP 	window1: mouseVisible = True
26.6433 	EXP 	window1: mouseVisible = False
26.6439 	EXP 	window1: mouseVisible = True
26.6602 	EXP 	window1: mouseVisible = False
26.6925 	EXP 	window1: mouseVisible = True
26.7104 	EXP 	window1: mouseVisible = False
26.7105 	EXP 	window1: mouseVisible = True
26.7267 	EXP 	window1: mouseVisible = False
26.7268 	EXP 	window1: mouseVisible = True
26.7434 	EXP 	window1: mouseVisible = False
26.7439 	EXP 	window1: mouseVisible = True
26.7600 	EXP 	window1: mouseVisible = False
26.7607 	EXP 	window1: mouseVisible = True
26.7765 	EXP 	window1: mouseVisible = False
26.7771 	EXP 	window1: mouseVisible = True
26.7934 	EXP 	window1: mouseVisible = False
26.7935 	EXP 	window1: mouseVisible = True
26.8104 	EXP 	window1: mouseVisible = False
26.8109 	EXP 	window1: mouseVisible = True
26.8267 	EXP 	window1: mouseVisible = False
26.8269 	EXP 	window1: mouseVisible = True
26.8437 	EXP 	window1: mouseVisible = False
26.8444 	EXP 	window1: mouseVisible = True
26.8601 	EXP 	window1: mouseVisible = False
26.8605 	EXP 	window1: mouseVisible = True
26.8767 	EXP 	window1: mouseVisible = False
26.8769 	EXP 	window1: mouseVisible = True
26.8935 	EXP 	window1: mouseVisible = False
26.8937 	EXP 	window1: mouseVisible = True
26.9100 	EXP 	window1: mouseVisible = False
26.9102 	EXP 	window1: mouseVisible = True
26.9267 	EXP 	window1: mouseVisible = False
26.9269 	EXP 	window1: mouseVisible = True
26.9433 	EXP 	window1: mouseVisible = False
26.9435 	EXP 	window1: mouseVisible = True
26.9599 	EXP 	window1: mouseVisible = False
26.9601 	EXP 	window1: mouseVisible = True
26.9798 	EXP 	window1: mouseVisible = False
26.9809 	EXP 	window1: mouseVisible = True
26.9932 	EXP 	window1: mouseVisible = False
26.9937 	EXP 	window1: mouseVisible = True
27.0098 	EXP 	window1: mouseVisible = False
27.0099 	EXP 	window1: mouseVisible = True
27.0267 	EXP 	window1: mouseVisible = False
27.0272 	EXP 	window1: mouseVisible = True
27.0432 	EXP 	window1: mouseVisible = False
27.0434 	EXP 	window1: mouseVisible = True
27.0602 	EXP 	window1: mouseVisible = False
27.0603 	EXP 	window1: mouseVisible = True
27.1184 	EXP 	window1: mouseVisible = False
27.1194 	EXP 	window1: mouseVisible = True
27.1266 	EXP 	window1: mouseVisible = False
27.1267 	EXP 	window1: mouseVisible = True
27.1432 	EXP 	window1: mouseVisible = False
27.1434 	EXP 	window1: mouseVisible = True
27.1599 	EXP 	window1: mouseVisible = False
27.1600 	EXP 	window1: mouseVisible = True
27.1767 	EXP 	window1: mouseVisible = False
27.1770 	EXP 	window1: mouseVisible = True
27.1932 	EXP 	window1: mouseVisible = False
27.1937 	EXP 	window1: mouseVisible = True
27.2098 	EXP 	window1: mouseVisible = False
27.2100 	EXP 	window1: mouseVisible = True
27.2265 	EXP 	window1: mouseVisible = False
27.2266 	EXP 	window1: mouseVisible = True
27.2434 	EXP 	window1: mouseVisible = False
27.2440 	EXP 	window1: mouseVisible = True
27.2599 	EXP 	window1: mouseVisible = False
27.2601 	EXP 	window1: mouseVisible = True
27.2768 	EXP 	window1: mouseVisible = False
27.2775 	EXP 	window1: mouseVisible = True
27.2933 	EXP 	window1: mouseVisible = False
27.2937 	EXP 	window1: mouseVisible = True
27.3103 	EXP 	window1: mouseVisible = False
27.3105 	EXP 	window1: mouseVisible = True
27.3265 	EXP 	window1: mouseVisible = False
27.3267 	EXP 	window1: mouseVisible = True
27.3431 	EXP 	window1: mouseVisible = False
27.3433 	EXP 	window1: mouseVisible = True
27.3593 	EXP 	window1: mouseVisible = False
27.3596 	EXP 	window1: mouseVisible = True
27.3761 	EXP 	window1: mouseVisible = False
27.3762 	EXP 	window1: mouseVisible = True
27.3929 	EXP 	window1: mouseVisible = False
27.3930 	EXP 	window1: mouseVisible = True
27.4098 	EXP 	window1: mouseVisible = False
27.4100 	EXP 	window1: mouseVisible = True
27.4263 	EXP 	window1: mouseVisible = False
27.4265 	EXP 	window1: mouseVisible = True
27.4432 	EXP 	window1: mouseVisible = False
27.4438 	EXP 	window1: mouseVisible = True
27.4599 	EXP 	window1: mouseVisible = False
27.4600 	EXP 	window1: mouseVisible = True
27.4763 	EXP 	window1: mouseVisible = False
27.4767 	EXP 	window1: mouseVisible = True
27.4931 	EXP 	window1: mouseVisible = False
27.4938 	EXP 	window1: mouseVisible = True
27.5099 	EXP 	window1: mouseVisible = False
27.5101 	EXP 	window1: mouseVisible = True
27.5263 	EXP 	window1: mouseVisible = False
27.5269 	EXP 	window1: mouseVisible = True
27.5429 	EXP 	window1: mouseVisible = False
27.5431 	EXP 	window1: mouseVisible = True
27.5597 	EXP 	window1: mouseVisible = False
27.5609 	EXP 	window1: mouseVisible = True
27.5766 	EXP 	window1: mouseVisible = False
27.5768 	EXP 	window1: mouseVisible = True
27.5938 	EXP 	window1: mouseVisible = False
27.5940 	EXP 	window1: mouseVisible = True
27.6097 	EXP 	window1: mouseVisible = False
27.6099 	EXP 	window1: mouseVisible = True
27.6268 	EXP 	window1: mouseVisible = False
27.6269 	EXP 	window1: mouseVisible = True
27.6433 	EXP 	window1: mouseVisible = False
27.6435 	EXP 	window1: mouseVisible = True
27.6597 	EXP 	window1: mouseVisible = False
27.6599 	EXP 	window1: mouseVisible = True
27.6766 	EXP 	window1: mouseVisible = False
27.6770 	EXP 	window1: mouseVisible = True
27.6932 	EXP 	window1: mouseVisible = False
27.6938 	EXP 	window1: mouseVisible = True
27.7100 	EXP 	window1: mouseVisible = False
27.7102 	EXP 	window1: mouseVisible = True
27.7268 	EXP 	window1: mouseVisible = False
27.7269 	EXP 	window1: mouseVisible = True
27.7433 	EXP 	window1: mouseVisible = False
27.7437 	EXP 	window1: mouseVisible = True
27.7598 	EXP 	window1: mouseVisible = False
27.7600 	EXP 	window1: mouseVisible = True
27.7767 	EXP 	window1: mouseVisible = False
27.7777 	EXP 	window1: mouseVisible = True
27.7931 	EXP 	window1: mouseVisible = False
27.7933 	EXP 	window1: mouseVisible = True
27.8099 	EXP 	window1: mouseVisible = False
27.8103 	EXP 	window1: mouseVisible = True
27.8265 	EXP 	window1: mouseVisible = False
27.8267 	EXP 	window1: mouseVisible = True
27.8434 	EXP 	window1: mouseVisible = False
27.8442 	EXP 	window1: mouseVisible = True
27.8597 	EXP 	window1: mouseVisible = False
27.8602 	EXP 	window1: mouseVisible = True
27.8766 	EXP 	window1: mouseVisible = False
27.8774 	EXP 	window1: mouseVisible = True
27.8934 	EXP 	window1: mouseVisible = False
27.8943 	EXP 	window1: mouseVisible = True
27.9099 	EXP 	window1: mouseVisible = False
27.9100 	EXP 	window1: mouseVisible = True
27.9267 	EXP 	window1: mouseVisible = False
27.9268 	EXP 	window1: mouseVisible = True
27.9431 	EXP 	window1: mouseVisible = False
27.9433 	EXP 	window1: mouseVisible = True
27.9595 	EXP 	window1: mouseVisible = False
27.9597 	EXP 	window1: mouseVisible = True
27.9765 	EXP 	window1: mouseVisible = False
27.9766 	EXP 	window1: mouseVisible = True
27.9927 	EXP 	window1: mouseVisible = False
27.9934 	EXP 	window1: mouseVisible = True
28.0092 	EXP 	window1: mouseVisible = False
28.0095 	EXP 	window1: mouseVisible = True
28.0262 	EXP 	window1: mouseVisible = False
28.0269 	EXP 	window1: mouseVisible = True
28.0428 	EXP 	window1: mouseVisible = False
28.0434 	EXP 	window1: mouseVisible = True
28.0596 	EXP 	window1: mouseVisible = False
28.0603 	EXP 	window1: mouseVisible = True
28.0758 	EXP 	window1: mouseVisible = False
28.0760 	EXP 	window1: mouseVisible = True
28.0931 	EXP 	window1: mouseVisible = False
28.0938 	EXP 	window1: mouseVisible = True
28.1097 	EXP 	window1: mouseVisible = False
28.1105 	EXP 	window1: mouseVisible = True
28.1263 	EXP 	window1: mouseVisible = False
28.1271 	EXP 	window1: mouseVisible = True
28.1430 	EXP 	window1: mouseVisible = False
28.1435 	EXP 	window1: mouseVisible = True
28.1594 	EXP 	window1: mouseVisible = False
28.1601 	EXP 	window1: mouseVisible = True
28.1766 	EXP 	window1: mouseVisible = False
28.1769 	EXP 	window1: mouseVisible = True
28.1931 	EXP 	window1: mouseVisible = False
28.1935 	EXP 	window1: mouseVisible = True
28.2094 	EXP 	window1: mouseVisible = False
28.2096 	EXP 	window1: mouseVisible = True
28.2263 	EXP 	window1: mouseVisible = False
28.2269 	EXP 	window1: mouseVisible = True
28.2427 	EXP 	window1: mouseVisible = False
28.2433 	EXP 	window1: mouseVisible = True
28.2593 	EXP 	window1: mouseVisible = False
28.2594 	EXP 	window1: mouseVisible = True
28.2761 	EXP 	window1: mouseVisible = False
28.2768 	EXP 	window1: mouseVisible = True
28.2927 	EXP 	window1: mouseVisible = False
28.2928 	EXP 	window1: mouseVisible = True
28.3095 	EXP 	window1: mouseVisible = False
28.3102 	EXP 	window1: mouseVisible = True
28.3261 	EXP 	window1: mouseVisible = False
28.3270 	EXP 	window1: mouseVisible = True
28.3427 	EXP 	window1: mouseVisible = False
28.3431 	EXP 	window1: mouseVisible = True
28.3593 	EXP 	window1: mouseVisible = False
28.3595 	EXP 	window1: mouseVisible = True
28.3762 	EXP 	window1: mouseVisible = False
28.3768 	EXP 	window1: mouseVisible = True
28.3926 	EXP 	window1: mouseVisible = False
28.3928 	EXP 	window1: mouseVisible = True
28.4096 	EXP 	window1: mouseVisible = False
28.4103 	EXP 	window1: mouseVisible = True
28.4261 	EXP 	window1: mouseVisible = False
28.4263 	EXP 	window1: mouseVisible = True
28.4430 	EXP 	window1: mouseVisible = False
28.4440 	EXP 	window1: mouseVisible = True
28.4593 	EXP 	window1: mouseVisible = False
28.4598 	EXP 	window1: mouseVisible = True
28.4762 	EXP 	window1: mouseVisible = False
28.4769 	EXP 	window1: mouseVisible = True
28.4926 	EXP 	window1: mouseVisible = False
28.4928 	EXP 	window1: mouseVisible = True
28.5099 	EXP 	window1: mouseVisible = False
28.5106 	EXP 	window1: mouseVisible = True
28.5261 	EXP 	window1: mouseVisible = False
28.5263 	EXP 	window1: mouseVisible = True
28.5429 	EXP 	window1: mouseVisible = False
28.5437 	EXP 	window1: mouseVisible = True
28.5594 	EXP 	window1: mouseVisible = False
28.5595 	EXP 	window1: mouseVisible = True
28.5758 	EXP 	window1: mouseVisible = False
28.5760 	EXP 	window1: mouseVisible = True
28.5926 	EXP 	window1: mouseVisible = False
28.5928 	EXP 	window1: mouseVisible = True
28.6090 	EXP 	window1: mouseVisible = False
28.6092 	EXP 	window1: mouseVisible = True
28.6258 	EXP 	window1: mouseVisible = False
28.6260 	EXP 	window1: mouseVisible = True
28.6423 	EXP 	window1: mouseVisible = False
28.6424 	EXP 	window1: mouseVisible = True
28.6594 	EXP 	window1: mouseVisible = False
28.6595 	EXP 	window1: mouseVisible = True
28.6761 	EXP 	window1: mouseVisible = False
28.6762 	EXP 	window1: mouseVisible = True
28.6928 	EXP 	window1: mouseVisible = False
28.6929 	EXP 	window1: mouseVisible = True
28.7094 	EXP 	window1: mouseVisible = False
28.7096 	EXP 	window1: mouseVisible = True
28.7261 	EXP 	window1: mouseVisible = False
28.7262 	EXP 	window1: mouseVisible = True
28.7427 	EXP 	window1: mouseVisible = False
28.7429 	EXP 	window1: mouseVisible = True
28.7594 	EXP 	window1: mouseVisible = False
28.7605 	EXP 	window1: mouseVisible = True
28.7759 	EXP 	window1: mouseVisible = False
28.7763 	EXP 	window1: mouseVisible = True
28.7927 	EXP 	window1: mouseVisible = False
28.7931 	EXP 	window1: mouseVisible = True
28.8092 	EXP 	window1: mouseVisible = False
28.8094 	EXP 	window1: mouseVisible = True
28.8259 	EXP 	window1: mouseVisible = False
28.8261 	EXP 	window1: mouseVisible = True
28.8424 	EXP 	window1: mouseVisible = False
28.8425 	EXP 	window1: mouseVisible = True
28.8591 	EXP 	window1: mouseVisible = False
28.8592 	EXP 	window1: mouseVisible = True
