11.0971 	WARNING 	User requested fullscreen with size [1280 1024], but screen is actually [2560, 1440]. Using actual size
18.4395 	EXP 	Created thanksText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='thanksText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
18.4396 	EXP 	window1: mouseVisible = False
18.4554 	EXP 	instrTrainText: autoDraw = True
19.5814 	EXP 	Imported order1.csv as conditions, 4 conditions, 1 params
19.5825 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
19.5828 	EXP 	New trial (rep=0, index=0): OrderedDict([('condsFile', 'flow\\tts-golang-selected_PsyPySEQ_NV1.csv')])
19.5894 	EXP 	instrTrainText: autoDraw = False
19.5894 	EXP 	blockStart: autoDraw = True
19.8887 	EXP 	Imported flow\tts-golang-selected_PsyPySEQ_NV1.csv as conditions, 96 conditions, 26 params
19.8897 	EXP 	Created sequence: random, trialTypes=96, nReps=1, seed=None
19.8902 	EXP 	New trial (rep=0, index=0): OrderedDict([('audiofile', 'audio/NV_DE_Neural2-D_Kr-gr-Ei_0.7p.wav'), ('duration', 5.6275), ('noise', 'NV'), ('voice', 'Neural2-D'), ('words', 'Kr-gr-Ei'), ('callSign', 'Kr'), ('colour', 'gr'), ('number', 'Ei'), ('levels', '0.7p'), ('trigger_start', 100), ('trigger_end', 101), ('trigger_call', 113), ('trigger_col', 122), ('trigger_num', 131), ('file', 'DE_Neural2-D_Kr-gr-Ei.TextGrid'), ('firstSound_tmin', 0.17712), ('lastSound_tmax', 4.887801438666667), ('token_1_tmin', 0.8296706986666668), ('token_1_tmax', 1.292363874), ('token_2_tmin', 2.6996133163333336), ('token_2_tmax', 3.1151457616666662), ('token_3_tmin', 4.417038116333333), ('token_3_tmax', 4.887801438666667), ('rater', 'mean'), ('newidx', 12), ('block', 'NV1')])
19.9316 	EXP 	window1: mouseVisible = False
19.9414 	EXP 	Sound sound_1 started
19.9397 	EXP 	blockStart: autoDraw = False
19.9397 	EXP 	fixation: autoDraw = True
25.1146 	EXP 	Sound sound_1 reached end of file
25.1625 	EXP 	window1: mouseVisible = False
25.1777 	EXP 	fixation: autoDraw = False
25.1777 	EXP 	screenAfterAudio: autoDraw = True
25.1777 	EXP 	screenAfterAudio: autoDraw = False
25.1777 	EXP 	fixation: autoDraw = False
25.1777 	EXP 	screenAfterAudio: autoDraw = False
25.1777 	EXP 	call1: texRes = 128
25.1777 	EXP 	call2: texRes = 128
25.1777 	EXP 	call3: texRes = 128
25.1777 	EXP 	call4: texRes = 128
25.1777 	EXP 	colour1: texRes = 128
25.1777 	EXP 	colour2: texRes = 128
25.1777 	EXP 	colour3: texRes = 128
25.1777 	EXP 	colour4: texRes = 128
25.1777 	EXP 	number1: texRes = 128
25.1777 	EXP 	number2: texRes = 128
25.1777 	EXP 	number3: texRes = 128
25.1777 	EXP 	number4: texRes = 128
25.1777 	EXP 	blankScreen: autoDraw = True
25.1780 	EXP 	window1: mouseVisible = False
25.1949 	EXP 	window1: mouseVisible = False
25.2117 	EXP 	window1: mouseVisible = False
25.2280 	EXP 	window1: mouseVisible = False
25.2443 	EXP 	window1: mouseVisible = False
25.2618 	EXP 	window1: mouseVisible = False
25.2785 	EXP 	window1: mouseVisible = False
25.2950 	EXP 	window1: mouseVisible = False
25.3111 	EXP 	window1: mouseVisible = False
25.3285 	EXP 	window1: mouseVisible = False
25.3451 	EXP 	window1: mouseVisible = False
25.3618 	EXP 	window1: mouseVisible = False
25.3787 	EXP 	window1: mouseVisible = False
25.3951 	EXP 	window1: mouseVisible = False
25.4121 	EXP 	window1: mouseVisible = False
25.4280 	EXP 	window1: mouseVisible = False
25.4455 	EXP 	window1: mouseVisible = False
25.4616 	EXP 	window1: mouseVisible = False
25.4786 	EXP 	window1: mouseVisible = False
25.4952 	EXP 	window1: mouseVisible = False
25.5115 	EXP 	window1: mouseVisible = False
25.5279 	EXP 	window1: mouseVisible = False
25.5453 	EXP 	window1: mouseVisible = False
25.5620 	EXP 	window1: mouseVisible = False
25.5782 	EXP 	window1: mouseVisible = False
25.5947 	EXP 	window1: mouseVisible = False
25.6115 	EXP 	window1: mouseVisible = False
25.6280 	EXP 	window1: mouseVisible = False
25.6453 	EXP 	window1: mouseVisible = False
25.6620 	EXP 	window1: mouseVisible = False
25.6779 	EXP 	window1: mouseVisible = False
25.6947 	EXP 	window1: mouseVisible = False
25.7123 	EXP 	window1: mouseVisible = False
25.7286 	EXP 	window1: mouseVisible = False
25.7457 	EXP 	window1: mouseVisible = False
25.7620 	EXP 	window1: mouseVisible = False
25.7787 	EXP 	window1: mouseVisible = False
25.7955 	EXP 	window1: mouseVisible = False
25.8117 	EXP 	window1: mouseVisible = False
25.8282 	EXP 	window1: mouseVisible = False
25.8448 	EXP 	window1: mouseVisible = False
25.8616 	EXP 	window1: mouseVisible = False
25.8781 	EXP 	window1: mouseVisible = False
25.8955 	EXP 	window1: mouseVisible = False
25.9120 	EXP 	window1: mouseVisible = False
25.9290 	EXP 	window1: mouseVisible = False
25.9454 	EXP 	window1: mouseVisible = False
25.9618 	EXP 	window1: mouseVisible = False
25.9791 	EXP 	window1: mouseVisible = False
25.9954 	EXP 	window1: mouseVisible = False
26.0121 	EXP 	window1: mouseVisible = False
26.0291 	EXP 	window1: mouseVisible = False
26.0458 	EXP 	window1: mouseVisible = False
26.0624 	EXP 	window1: mouseVisible = False
26.0793 	EXP 	window1: mouseVisible = False
26.0957 	EXP 	window1: mouseVisible = False
26.1117 	EXP 	window1: mouseVisible = False
26.1284 	EXP 	window1: mouseVisible = False
26.1457 	EXP 	window1: mouseVisible = False
26.1623 	EXP 	window1: mouseVisible = False
26.1782 	EXP 	blankScreen: autoDraw = False
26.1782 	EXP 	call1: autoDraw = True
26.1782 	EXP 	call2: autoDraw = True
26.1782 	EXP 	call3: autoDraw = True
26.1782 	EXP 	call4: autoDraw = True
26.1782 	EXP 	colour1: autoDraw = True
26.1782 	EXP 	colour2: autoDraw = True
26.1782 	EXP 	colour3: autoDraw = True
26.1782 	EXP 	colour4: autoDraw = True
26.1782 	EXP 	number1: autoDraw = True
26.1782 	EXP 	number2: autoDraw = True
26.1782 	EXP 	number3: autoDraw = True
26.1782 	EXP 	number4: autoDraw = True
26.1784 	EXP 	window1: mouseVisible = False
26.1785 	EXP 	window1: mouseVisible = True
26.1957 	EXP 	window1: mouseVisible = False
26.1958 	EXP 	window1: mouseVisible = True
26.2124 	EXP 	window1: mouseVisible = False
26.2124 	EXP 	window1: mouseVisible = True
26.2287 	EXP 	window1: mouseVisible = False
26.2287 	EXP 	window1: mouseVisible = True
26.2457 	EXP 	window1: mouseVisible = False
26.2457 	EXP 	window1: mouseVisible = True
26.2626 	EXP 	window1: mouseVisible = False
26.2627 	EXP 	window1: mouseVisible = True
26.2794 	EXP 	window1: mouseVisible = False
26.2795 	EXP 	window1: mouseVisible = True
26.2958 	EXP 	window1: mouseVisible = False
26.2959 	EXP 	window1: mouseVisible = True
26.3128 	EXP 	window1: mouseVisible = False
26.3129 	EXP 	window1: mouseVisible = True
26.3291 	EXP 	window1: mouseVisible = False
26.3292 	EXP 	window1: mouseVisible = True
26.3458 	EXP 	window1: mouseVisible = False
26.3460 	EXP 	window1: mouseVisible = True
26.3626 	EXP 	window1: mouseVisible = False
26.3627 	EXP 	window1: mouseVisible = True
26.3785 	EXP 	window1: mouseVisible = False
26.3785 	EXP 	window1: mouseVisible = True
26.3956 	EXP 	window1: mouseVisible = False
26.3956 	EXP 	window1: mouseVisible = True
26.4118 	EXP 	window1: mouseVisible = False
26.4119 	EXP 	window1: mouseVisible = True
26.4286 	EXP 	window1: mouseVisible = False
26.4287 	EXP 	window1: mouseVisible = True
26.4453 	EXP 	window1: mouseVisible = False
26.4453 	EXP 	window1: mouseVisible = True
26.4624 	EXP 	window1: mouseVisible = False
26.4624 	EXP 	window1: mouseVisible = True
26.4788 	EXP 	window1: mouseVisible = False
26.4788 	EXP 	window1: mouseVisible = True
26.4957 	EXP 	window1: mouseVisible = False
26.4957 	EXP 	window1: mouseVisible = True
26.5122 	EXP 	window1: mouseVisible = False
26.5123 	EXP 	window1: mouseVisible = True
26.5296 	EXP 	window1: mouseVisible = False
26.5297 	EXP 	window1: mouseVisible = True
26.5461 	EXP 	window1: mouseVisible = False
26.5462 	EXP 	window1: mouseVisible = True
26.5627 	EXP 	window1: mouseVisible = False
26.5628 	EXP 	window1: mouseVisible = True
26.5791 	EXP 	window1: mouseVisible = False
26.5791 	EXP 	window1: mouseVisible = True
26.5960 	EXP 	window1: mouseVisible = False
26.5960 	EXP 	window1: mouseVisible = True
26.6120 	EXP 	window1: mouseVisible = False
26.6121 	EXP 	window1: mouseVisible = True
26.6292 	EXP 	window1: mouseVisible = False
26.6292 	EXP 	window1: mouseVisible = True
26.6464 	EXP 	window1: mouseVisible = False
26.6464 	EXP 	window1: mouseVisible = True
26.6628 	EXP 	window1: mouseVisible = False
26.6629 	EXP 	window1: mouseVisible = True
26.6794 	EXP 	window1: mouseVisible = False
26.6795 	EXP 	window1: mouseVisible = True
26.6960 	EXP 	window1: mouseVisible = False
26.6961 	EXP 	window1: mouseVisible = True
26.7128 	EXP 	window1: mouseVisible = False
26.7128 	EXP 	window1: mouseVisible = True
26.7299 	EXP 	window1: mouseVisible = False
26.7300 	EXP 	window1: mouseVisible = True
26.7462 	EXP 	window1: mouseVisible = False
26.7463 	EXP 	window1: mouseVisible = True
26.7627 	EXP 	window1: mouseVisible = False
26.7628 	EXP 	window1: mouseVisible = True
26.7648 	DATA 	Mouse: Left button down, pos=(824,497)
26.7966 	EXP 	call1: texRes = 128
26.7966 	EXP 	call2: texRes = 128
26.7966 	EXP 	call4: texRes = 128
26.7969 	EXP 	window1: mouseVisible = False
26.7971 	EXP 	window1: mouseVisible = True
26.8129 	EXP 	window1: mouseVisible = False
26.8133 	EXP 	window1: mouseVisible = True
26.8302 	EXP 	window1: mouseVisible = False
26.8306 	EXP 	window1: mouseVisible = True
26.8468 	EXP 	window1: mouseVisible = False
26.8472 	EXP 	window1: mouseVisible = True
26.8633 	EXP 	window1: mouseVisible = False
26.8638 	EXP 	window1: mouseVisible = True
26.8797 	EXP 	window1: mouseVisible = False
26.8799 	EXP 	window1: mouseVisible = True
26.8801 	DATA 	Mouse:  Left button up, pos=(823,498)
26.8971 	EXP 	window1: mouseVisible = False
26.8973 	EXP 	window1: mouseVisible = True
26.9130 	EXP 	window1: mouseVisible = False
26.9132 	EXP 	window1: mouseVisible = True
26.9298 	EXP 	window1: mouseVisible = False
26.9300 	EXP 	window1: mouseVisible = True
26.9466 	EXP 	window1: mouseVisible = False
26.9468 	EXP 	window1: mouseVisible = True
26.9631 	EXP 	window1: mouseVisible = False
26.9633 	EXP 	window1: mouseVisible = True
26.9795 	EXP 	window1: mouseVisible = False
26.9798 	EXP 	window1: mouseVisible = True
26.9960 	EXP 	window1: mouseVisible = False
26.9962 	EXP 	window1: mouseVisible = True
27.0127 	EXP 	window1: mouseVisible = False
27.0130 	EXP 	window1: mouseVisible = True
27.0293 	EXP 	window1: mouseVisible = False
27.0295 	EXP 	window1: mouseVisible = True
27.0464 	EXP 	window1: mouseVisible = False
27.0468 	EXP 	window1: mouseVisible = True
27.0632 	EXP 	window1: mouseVisible = False
27.0636 	EXP 	window1: mouseVisible = True
27.0797 	EXP 	window1: mouseVisible = False
27.0801 	EXP 	window1: mouseVisible = True
27.0959 	EXP 	window1: mouseVisible = False
27.0961 	EXP 	window1: mouseVisible = True
27.1134 	EXP 	window1: mouseVisible = False
27.1138 	EXP 	window1: mouseVisible = True
27.1300 	EXP 	window1: mouseVisible = False
27.1302 	EXP 	window1: mouseVisible = True
27.1460 	EXP 	window1: mouseVisible = False
27.1462 	EXP 	window1: mouseVisible = True
27.1628 	EXP 	window1: mouseVisible = False
27.1631 	EXP 	window1: mouseVisible = True
27.1633 	DATA 	Mouse: Left button down, pos=(1141,513)
27.1795 	EXP 	window1: mouseVisible = False
27.1797 	EXP 	window1: mouseVisible = True
27.1960 	EXP 	window1: mouseVisible = False
27.1962 	EXP 	window1: mouseVisible = True
27.2135 	EXP 	window1: mouseVisible = False
27.2137 	EXP 	window1: mouseVisible = True
27.2300 	EXP 	window1: mouseVisible = False
27.2302 	EXP 	window1: mouseVisible = True
27.2462 	EXP 	window1: mouseVisible = False
27.2464 	EXP 	window1: mouseVisible = True
27.2628 	EXP 	window1: mouseVisible = False
27.2631 	EXP 	window1: mouseVisible = True
27.2634 	DATA 	Mouse:  Left button up, pos=(1143,512)
27.2793 	EXP 	window1: mouseVisible = False
27.2796 	EXP 	window1: mouseVisible = True
27.2964 	EXP 	window1: mouseVisible = False
27.2967 	EXP 	window1: mouseVisible = True
27.3129 	EXP 	window1: mouseVisible = False
27.3132 	EXP 	window1: mouseVisible = True
27.3298 	EXP 	window1: mouseVisible = False
27.3302 	EXP 	window1: mouseVisible = True
27.3469 	EXP 	window1: mouseVisible = False
27.3473 	EXP 	window1: mouseVisible = True
27.3629 	EXP 	window1: mouseVisible = False
27.3633 	EXP 	window1: mouseVisible = True
27.3800 	EXP 	window1: mouseVisible = False
27.3803 	EXP 	window1: mouseVisible = True
27.3968 	EXP 	window1: mouseVisible = False
27.3971 	EXP 	window1: mouseVisible = True
27.4128 	EXP 	window1: mouseVisible = False
27.4131 	EXP 	window1: mouseVisible = True
27.4301 	EXP 	window1: mouseVisible = False
27.4303 	EXP 	window1: mouseVisible = True
27.4464 	EXP 	window1: mouseVisible = False
27.4466 	EXP 	window1: mouseVisible = True
27.4468 	DATA 	Mouse: Left button down, pos=(1321,496)
27.4793 	EXP 	colour1: texRes = 128
27.4793 	EXP 	colour2: texRes = 128
27.4793 	EXP 	colour4: texRes = 128
27.4795 	EXP 	window1: mouseVisible = False
27.4797 	EXP 	window1: mouseVisible = True
27.4963 	EXP 	window1: mouseVisible = False
27.4966 	EXP 	window1: mouseVisible = True
27.5138 	EXP 	window1: mouseVisible = False
27.5142 	EXP 	window1: mouseVisible = True
27.5298 	EXP 	window1: mouseVisible = False
27.5301 	EXP 	window1: mouseVisible = True
27.5470 	EXP 	window1: mouseVisible = False
27.5475 	EXP 	window1: mouseVisible = True
27.5479 	DATA 	Mouse:  Left button up, pos=(1321,496)
27.5631 	EXP 	window1: mouseVisible = False
27.5634 	EXP 	window1: mouseVisible = True
27.5803 	EXP 	window1: mouseVisible = False
27.5807 	EXP 	window1: mouseVisible = True
27.5965 	EXP 	window1: mouseVisible = False
27.5967 	EXP 	window1: mouseVisible = True
27.6136 	EXP 	window1: mouseVisible = False
27.6140 	EXP 	window1: mouseVisible = True
27.6305 	EXP 	window1: mouseVisible = False
27.6307 	EXP 	window1: mouseVisible = True
27.6470 	EXP 	window1: mouseVisible = False
27.6472 	EXP 	window1: mouseVisible = True
27.6638 	EXP 	window1: mouseVisible = False
27.6640 	EXP 	window1: mouseVisible = True
27.6797 	EXP 	window1: mouseVisible = False
27.6798 	EXP 	window1: mouseVisible = True
27.6965 	EXP 	window1: mouseVisible = False
27.6966 	EXP 	window1: mouseVisible = True
27.7137 	EXP 	window1: mouseVisible = False
27.7139 	EXP 	window1: mouseVisible = True
27.7306 	EXP 	window1: mouseVisible = False
27.7309 	EXP 	window1: mouseVisible = True
27.7469 	EXP 	window1: mouseVisible = False
27.7472 	EXP 	window1: mouseVisible = True
27.7639 	EXP 	window1: mouseVisible = False
27.7644 	EXP 	window1: mouseVisible = True
27.7805 	EXP 	window1: mouseVisible = False
27.7809 	EXP 	window1: mouseVisible = True
27.7967 	EXP 	window1: mouseVisible = False
27.7970 	EXP 	window1: mouseVisible = True
27.8133 	EXP 	window1: mouseVisible = False
27.8135 	EXP 	window1: mouseVisible = True
27.8138 	DATA 	Mouse: Left button down, pos=(1724,549)
27.8308 	EXP 	window1: mouseVisible = False
27.8313 	EXP 	window1: mouseVisible = True
27.8472 	EXP 	window1: mouseVisible = False
27.8475 	EXP 	window1: mouseVisible = True
27.8637 	EXP 	window1: mouseVisible = False
27.8640 	EXP 	window1: mouseVisible = True
27.8801 	EXP 	window1: mouseVisible = False
27.8807 	EXP 	window1: mouseVisible = True
27.8810 	DATA 	Mouse:  Left button up, pos=(1726,549)
27.8971 	EXP 	window1: mouseVisible = False
27.8975 	EXP 	window1: mouseVisible = True
27.9138 	EXP 	window1: mouseVisible = False
27.9142 	EXP 	window1: mouseVisible = True
27.9302 	EXP 	window1: mouseVisible = False
27.9307 	EXP 	window1: mouseVisible = True
27.9466 	EXP 	window1: mouseVisible = False
27.9468 	EXP 	window1: mouseVisible = True
27.9637 	EXP 	window1: mouseVisible = False
27.9639 	EXP 	window1: mouseVisible = True
27.9801 	EXP 	window1: mouseVisible = False
27.9803 	EXP 	window1: mouseVisible = True
27.9966 	EXP 	window1: mouseVisible = False
27.9969 	EXP 	window1: mouseVisible = True
28.0134 	EXP 	window1: mouseVisible = False
28.0137 	EXP 	window1: mouseVisible = True
28.0305 	EXP 	window1: mouseVisible = False
28.0308 	EXP 	window1: mouseVisible = True
28.0469 	EXP 	window1: mouseVisible = False
28.0472 	EXP 	window1: mouseVisible = True
28.0477 	DATA 	Mouse: Left button down, pos=(1779,564)
